,FECHA,PAIS ORIGEN,VIA TRANSPORTE,PAIS DESTINO,FOB U$S,FLETE U$S,TOTAL KGS NETO
635,2016-01-19,RUSSIAN FEDERATION,MARITIMO,ECUADOR,128673.0,20840.0,493000.0
636,2016-01-17,RUSSIAN FEDERATION,MARITIMO,ECUADOR,151705.73,15463.87,548568.0
637,2016-02-22,CHINA,CARRETERA,ECUADOR,46950.0,5000.0,150000.0
638,2016-02-22,CHINA,CARRETERA,ECUADOR,46950.0,5000.0,150000.0
639,2016-01-30,RUSSIAN FEDERATION,MARITIMO,ECUADOR,203585.2,41059.2,1622200.0
640,2016-01-30,RUSSIAN FEDERATION,MARITIMO,ECUADOR,182498.41,36806.4,1789050.560509554
641,2016-02-25,CHINA,CARRETERA,ECUADOR,43820.0,5000.0,140000.0
642,2016-02-25,CHINA,CARRETERA,ECUADOR,18780.0,2000.0,60000.0
643,2016-01-22,RUSSIAN FEDERATION,MARITIMO,ECUADOR,287819.97,25350.0,1094400.0
644,2016-01-30,RUSSIAN FEDERATION,MARITIMO,ECUADOR,128673.0,16762.0,493000.0
645,2016-01-17,RUSSIAN FEDERATION,MARITIMO,ECUADOR,410878.38,63060.0,1623220.0
646,2016-02-02,RUSSIAN FEDERATION,MARITIMO,ECUADOR,151705.73,15463.87,547200.0
647,2016-02-28,RUSSIAN FEDERATION,CARRETERA,ECUADOR,26228.0,2687.66,96000.0
648,2016-01-27,CHINA,MARITIMO,ECUADOR,1602506.0,112850.0,6105430.0
649,2016-02-03,RUSSIAN FEDERATION,MARITIMO,ECUADOR,358422.0,53812.5,2050000.0
650,2016-02-03,RUSSIAN FEDERATION,MARITIMO,ECUADOR,117808.38,17937.5,2421501.913043478
651,2016-03-05,GERMANY,AEREA,ECUADOR,138.65,11.26,222.51
652,2016-03-10,PERU,CARRETERA,ECUADOR,6000.0,223.05,32000.0
653,2016-02-09,RUSSIAN FEDERATION,MARITIMO,ECUADOR,251186.41,29680.0,962400.0
654,2016-02-16,RUSSIAN FEDERATION,MARITIMO,ECUADOR,124518.4,16537.6,486400.0
655,2016-02-16,UNITED STATES,MARITIMO,ECUADOR,34550.0,3700.0,140000.0
656,2016-02-16,RUSSIAN FEDERATION,MARITIMO,ECUADOR,151705.73,15463.87,10000.0
657,2016-03-14,RUSSIAN FEDERATION,CARRETERA,ECUADOR,21120.0,1800.0,64000.0
658,2016-02-22,RUSSIAN FEDERATION,MARITIMO,ECUADOR,117019.0,22060.0,511000.0
659,2016-02-17,RUSSIAN FEDERATION,MARITIMO,ECUADOR,136505.0,15788.0,550000.0
660,2016-01-29,CHINA,MARITIMO,ECUADOR,160399.2,21710.0,520000.0
661,2016-03-27,PERU,CARRETERA,ECUADOR,12800.0,400.0,32000.0
663,2016-03-02,RUSSIAN FEDERATION,MARITIMO,ECUADOR,138434.41,16630.0,530400.0
664,2016-02-23,RUSSIAN FEDERATION,MARITIMO,ECUADOR,140891.67,24885.0,550000.0
665,2016-03-02,RUSSIAN FEDERATION,MARITIMO,ECUADOR,53711.2,5864.0,192800.0
666,2016-02-23,RUSSIAN FEDERATION,MARITIMO,ECUADOR,187761.56,24885.0,1606670.0
667,2016-02-23,RUSSIAN FEDERATION,MARITIMO,ECUADOR,158590.39,21577.0,3812384.6063829786
668,2016-03-14,RUSSIAN FEDERATION,MARITIMO,ECUADOR,105753.6,14890.0,489600.0
669,2016-03-06,CHINA,MARITIMO,ECUADOR,142200.0,6600.0,480000.0
670,2016-03-14,CHINA,MARITIMO,ECUADOR,65941.0,9911.0,294000.0
671,2016-03-16,RUSSIAN FEDERATION,MARITIMO,ECUADOR,61568.0,8345.0,286000.0
672,2016-03-21,RUSSIAN FEDERATION,MARITIMO,ECUADOR,111974.4,15760.0,518400.0
673,2016-03-16,RUSSIAN FEDERATION,MARITIMO,ECUADOR,119715.24,16615.0,1100000.0
674,2016-03-16,RUSSIAN FEDERATION,MARITIMO,ECUADOR,108157.83,14961.0,3812384.6063829786
675,2016-03-14,RUSSIAN FEDERATION,MARITIMO,ECUADOR,126000.0,10000.0,500000.0
676,2016-03-14,CHINA,MARITIMO,ECUADOR,49973.0,2800.0,147000.0
677,2016-03-14,CHINA,MARITIMO,ECUADOR,159033.59,15840.0,635976.0
678,2016-03-21,CHINA,MARITIMO,ECUADOR,342966.41,34160.0,1371524.0
680,2016-03-21,RUSSIAN FEDERATION,MARITIMO,ECUADOR,122200.0,15442.38,521000.0
681,2016-03-21,RUSSIAN FEDERATION,MARITIMO,ECUADOR,132580.0,16615.0,1073000.0
682,2016-03-21,RUSSIAN FEDERATION,MARITIMO,ECUADOR,112693.0,16615.0,1789050.560509554
683,2016-03-28,RUSSIAN FEDERATION,MARITIMO,ECUADOR,114405.6,16630.0,522400.0
684,2016-03-21,RUSSIAN FEDERATION,MARITIMO,ECUADOR,201959.97,25394.82,1650000.0
685,2016-03-21,RUSSIAN FEDERATION,MARITIMO,ECUADOR,180999.0,22404.0,3812384.6063829786
686,2016-04-25,RUSSIAN FEDERATION,CARRETERA,ECUADOR,5346.08,350.0,32000.0
689,2016-04-03,BELGIUM,MARITIMO,ECUADOR,6801.95,857.91,29000.0
690,2016-04-05,RUSSIAN FEDERATION,MARITIMO,ECUADOR,135563.33,15463.87,547200.0
691,2016-04-02,CHINA,MARITIMO,ECUADOR,453521.5,45100.0,2050000.0
692,2016-04-06,RUSSIAN FEDERATION,MARITIMO,ECUADOR,113529.6,15760.0,518400.0
693,2016-03-30,RUSSIAN FEDERATION,MARITIMO,ECUADOR,204525.0,24885.0,24643000.0
694,2016-03-30,RUSSIAN FEDERATION,MARITIMO,ECUADOR,204525.0,24885.0,2421501.913043478
695,2016-03-30,RUSSIAN FEDERATION,MARITIMO,ECUADOR,170257.25,20750.0,2421501.913043478
696,2016-04-02,RUSSIAN FEDERATION,MARITIMO,ECUADOR,485980.0,60500.0,2200000.0
697,2016-03-29,CHINA,MARITIMO,ECUADOR,101860.68,9439.32,420000.0
698,2016-04-11,RUSSIAN FEDERATION,MARITIMO,ECUADOR,93381.6,13150.0,426400.0
699,2016-04-05,CHINA,MARITIMO,ECUADOR,12185.0,500.0,43000.0
700,2016-04-05,RUSSIAN FEDERATION,MARITIMO,ECUADOR,124567.92,15479.35,502560.0
701,2016-04-05,RUSSIAN FEDERATION,MARITIMO,ECUADOR,124120.0,23780.0,580000.0
702,2016-05-18,RUSSIAN FEDERATION,CARRETERA,ECUADOR,11520.0,850.0,64000.0
703,2016-04-24,RUSSIAN FEDERATION,MARITIMO,ECUADOR,217375.0,24050.0,1073000.0
704,2016-03-30,CHINA,MARITIMO,ECUADOR,56704.96,7522.82,220000.0
705,2016-04-23,RUSSIAN FEDERATION,MARITIMO,ECUADOR,183254.41,16270.0,720000.0
706,2016-04-17,RUSSIAN FEDERATION,MARITIMO,ECUADOR,60138.0,8345.0,286000.0
707,2016-04-24,RUSSIAN FEDERATION,MARITIMO,ECUADOR,34000.0,6857.2,370500.0
708,2016-04-05,RUSSIAN FEDERATION,MARITIMO,ECUADOR,111280.0,21320.0,521309.0
709,2016-04-21,CHINA,MARITIMO,ECUADOR,2629000.0,952725.0,30800000.0
710,2016-04-21,CHINA,MARITIMO,ECUADOR,788700.0,952725.0,24392000.0
711,2016-03-30,RUSSIAN FEDERATION,MARITIMO,ECUADOR,136350.0,16615.0,1279212.0
712,2016-03-30,RUSSIAN FEDERATION,MARITIMO,ECUADOR,163620.0,19923.0,2421501.913043478
713,2016-04-05,RUSSIAN FEDERATION,MARITIMO,ECUADOR,133517.5,16615.0,1195960.0
714,2016-04-05,RUSSIAN FEDERATION,MARITIMO,ECUADOR,147142.2,18269.0,2421501.913043478
715,2016-04-26,RUSSIAN FEDERATION,MARITIMO,ECUADOR,117779.38,16615.0,1073000.0
716,2016-04-26,RUSSIAN FEDERATION,MARITIMO,ECUADOR,100112.47,14134.0,3812384.6063829786
717,2016-05-08,RUSSIAN FEDERATION,MARITIMO,ECUADOR,199151.14,17640.0,777600.0
718,2016-05-31,RUSSIAN FEDERATION,CARRETERA,ECUADOR,9900.0,631.58,32000.0
719,2016-05-17,UNITED STATES,MARITIMO,ECUADOR,104583.47,29285.52,488092.0
720,2016-05-02,RUSSIAN FEDERATION,MARITIMO,ECUADOR,104023.0,14297.0,493000.0
721,2016-05-15,RUSSIAN FEDERATION,MARITIMO,ECUADOR,265968.0,36000.0,1200000.0
722,2016-05-20,RUSSIAN FEDERATION,MARITIMO,ECUADOR,174870.0,38280.0,870000.0
723,2016-05-15,RUSSIAN FEDERATION,MARITIMO,ECUADOR,715456.0,96000.0,3200000.0
724,2016-05-17,RUSSIAN FEDERATION,MARITIMO,ECUADOR,128723.98,15615.0,580000.0
725,2016-05-10,RUSSIAN FEDERATION,MARITIMO,ECUADOR,100699.75,13840.25,477250.0
726,2016-05-27,RUSSIAN FEDERATION,MARITIMO,ECUADOR,220890.0,45510.0,2199800.0
727,2016-05-27,RUSSIAN FEDERATION,MARITIMO,ECUADOR,216870.2,44681.8,1789050.560509554
728,2016-05-24,RUSSIAN FEDERATION,MARITIMO,ECUADOR,130100.0,15615.0,580000.0
729,2016-05-25,RUSSIAN FEDERATION,MARITIMO,ECUADOR,110160.0,22140.0,540000.0
730,2016-05-30,RUSSIAN FEDERATION,MARITIMO,ECUADOR,167361.98,16270.0,662400.0
731,2016-06-24,RUSSIAN FEDERATION,CARRETERA,ECUADOR,13845.0,1033.66,96000.0
732,2016-05-17,RUSSIAN FEDERATION,MARITIMO,ECUADOR,128723.98,15615.0,580000.0
733,2016-06-27,RUSSIAN FEDERATION,CARRETERA,ECUADOR,4650.0,354.88,32000.0
734,2016-06-27,RUSSIAN FEDERATION,CARRETERA,ECUADOR,1550.0,118.3,42666.666666666664
736,2016-05-30,UNITED STATES,MARITIMO,ECUADOR,110456.61,30930.12,515502.0
737,2016-05-27,RUSSIAN FEDERATION,MARITIMO,ECUADOR,27477.6,2820.0,115200.0
738,2016-06-04,RUSSIAN FEDERATION,MARITIMO,ECUADOR,67980.0,13530.0,330000.0
739,2016-05-24,RUSSIAN FEDERATION,MARITIMO,ECUADOR,91259.0,11730.0,410290.0
740,2016-06-04,RUSSIAN FEDERATION,MARITIMO,ECUADOR,225828.0,44280.0,1080000.0
741,2016-06-10,RUSSIAN FEDERATION,MARITIMO,ECUADOR,339075.0,72600.0,1650000.0
742,2016-07-07,PERU,CARRETERA,ECUADOR,11392.0,400.0,32000.0
743,2016-07-07,RUSSIAN FEDERATION,CARRETERA,ECUADOR,3905.0,287.28,32000.0
744,2016-06-12,RUSSIAN FEDERATION,MARITIMO,ECUADOR,239390.0,37370.0,1006400.0
745,2016-06-18,RUSSIAN FEDERATION,MARITIMO,ECUADOR,70012.8,15523.2,316800.0
747,2016-07-18,GERMANY,AEREA,ECUADOR,25.3,9.92,1310.59
749,2016-07-21,RUSSIAN FEDERATION,CARRETERA,ECUADOR,6922.5,581.98,53500.0
750,2016-07-21,RUSSIAN FEDERATION,CARRETERA,ECUADOR,3195.0,212.7,32000.0
751,2016-07-21,RUSSIAN FEDERATION,CARRETERA,ECUADOR,4260.0,283.59,42666.666666666664
752,2016-06-27,RUSSIAN FEDERATION,MARITIMO,ECUADOR,69333.0,6270.0,319000.0
754,2016-06-27,RUSSIAN FEDERATION,MARITIMO,ECUADOR,229316.38,20520.0,1044000.0
755,2016-07-26,RUSSIAN FEDERATION,CARRETERA,ECUADOR,4020.0,277.88,32000.0
757,2016-06-27,RUSSIAN FEDERATION,MARITIMO,ECUADOR,87711.0,9355.98,1040000.0
758,2016-06-27,RUSSIAN FEDERATION,MARITIMO,ECUADOR,87430.12,9383.01,1040000.0
759,2016-06-27,RUSSIAN FEDERATION,MARITIMO,ECUADOR,86892.27,9383.01,1040000.0
760,2016-06-27,RUSSIAN FEDERATION,MARITIMO,ECUADOR,221421.59,44280.0,1080000.0
761,2016-06-18,RUSSIAN FEDERATION,MARITIMO,ECUADOR,110160.0,22140.0,540000.0
762,2016-07-11,RUSSIAN FEDERATION,MARITIMO,ECUADOR,167040.0,15840.0,720000.0
763,2016-06-20,RUSSIAN FEDERATION,MARITIMO,ECUADOR,131724.0,12690.0,504000.0
764,2016-07-02,RUSSIAN FEDERATION,MARITIMO,ECUADOR,233376.0,33000.0,1100000.0
765,2016-08-10,RUSSIAN FEDERATION,CARRETERA,ECUADOR,2840.0,214.93,32000.0
766,2016-06-20,RUSSIAN FEDERATION,MARITIMO,ECUADOR,146183.2,15615.0,580000.0
767,2016-06-20,RUSSIAN FEDERATION,MARITIMO,ECUADOR,146183.2,15615.0,580000.0
768,2016-08-14,RUSSIAN FEDERATION,CARRETERA,ECUADOR,8520.0,539.47,32000.0
769,2016-08-14,RUSSIAN FEDERATION,CARRETERA,ECUADOR,1775.0,112.39,42666.666666666664
771,2016-08-18,PERU,CARRETERA,ECUADOR,5664.0,239.19,32000.0
772,2016-07-24,RUSSIAN FEDERATION,MARITIMO,ECUADOR,115661.5,12938.0,1094000.0
773,2016-07-24,RUSSIAN FEDERATION,MARITIMO,ECUADOR,117505.5,12938.0,1789050.560509554
774,2016-07-25,RUSSIAN FEDERATION,MARITIMO,ECUADOR,27258.0,3180.0,114000.0
775,2016-08-25,RUSSIAN FEDERATION,CARRETERA,ECUADOR,5680.0,342.86,32000.0
776,2016-08-29,GERMANY,AEREA,ECUADOR,160.35,21.65,533.69
777,2016-08-28,UNITED STATES,AEREA,ECUADOR,502.48,555.72,150.0
778,2016-08-07,RUSSIAN FEDERATION,MARITIMO,ECUADOR,120787.2,10886.4,518400.0
779,2016-07-28,RUSSIAN FEDERATION,MARITIMO,ECUADOR,81984.0,9553.0,392000.0
780,2016-08-22,COLOMBIA,CARRETERA,ECUADOR,182.19,7.36,1971.0
781,2016-08-12,BELARUS,MARITIMO,ECUADOR,217844.0,37400.0,1100000.0
782,2016-09-07,RUSSIAN FEDERATION,CARRETERA,ECUADOR,7100.0,507.63,32000.0
784,2016-08-12,RUSSIAN FEDERATION,MARITIMO,ECUADOR,108399.5,18700.0,549990.0
785,2016-08-12,LITHUANIA,MARITIMO,ECUADOR,218762.5,37400.0,1100000.0
786,2016-08-21,RUSSIAN FEDERATION,MARITIMO,ECUADOR,121772.16,9901.44,518400.0
787,2016-09-15,RUSSIAN FEDERATION,CARRETERA,ECUADOR,3550.0,253.21,32000.0
788,2016-08-12,BELARUS,MARITIMO,ECUADOR,560560.0,93500.0,2750000.0
789,2016-08-27,CHINA,MARITIMO,ECUADOR,68657.59,8855.0,300300.0
790,2016-08-30,RUSSIAN FEDERATION,MARITIMO,ECUADOR,98784.0,13960.0,504000.0
792,2016-08-27,LITHUANIA,MARITIMO,ECUADOR,128033.89,15295.0,513450.0
793,2016-09-26,RUSSIAN FEDERATION,CARRETERA,ECUADOR,14200.0,1048.23,64000.0
796,2016-09-29,PERU,CARRETERA,ECUADOR,5568.0,453.6,32000.0
797,2016-09-05,RUSSIAN FEDERATION,MARITIMO,ECUADOR,119064.0,37400.0,616000.0
798,2016-10-05,RUSSIAN FEDERATION,CARRETERA,ECUADOR,17472.0,1760.0,64000.0
799,2016-09-10,RUSSIAN FEDERATION,MARITIMO,ECUADOR,59070.0,13530.0,330000.0
800,2016-10-10,RUSSIAN FEDERATION,CARRETERA,ECUADOR,12425.0,910.03,64000.0
801,2016-09-19,RUSSIAN FEDERATION,MARITIMO,ECUADOR,134076.25,13650.15,581600.0
802,2016-09-18,RUSSIAN FEDERATION,MARITIMO,ECUADOR,103680.0,13960.0,518400.0
803,2016-09-23,RUSSIAN FEDERATION,MARITIMO,ECUADOR,109179.2,23780.0,580000.0
804,2016-09-19,RUSSIAN FEDERATION,MARITIMO,ECUADOR,343499.47,36580.0,1617000.0
805,2016-09-08,RUSSIAN FEDERATION,MARITIMO,ECUADOR,203632.0,45100.0,1100000.0
806,2016-10-20,RUSSIAN FEDERATION,CARRETERA,ECUADOR,17280.0,1760.0,64000.0
807,2016-09-25,RUSSIAN FEDERATION,MARITIMO,ECUADOR,109440.0,14730.0,547200.0
814,2016-09-14,RUSSIAN FEDERATION,MARITIMO,ECUADOR,300242.81,65395.0,1595000.0
815,2016-10-26,RUSSIAN FEDERATION,CARRETERA,ECUADOR,3550.0,290.67,32000.0
816,2016-10-27,GERMANY,AEREA,ECUADOR,30.47,4.76,1181.35
817,2016-09-29,RUSSIAN FEDERATION,MARITIMO,ECUADOR,443872.0,79200.0,2200000.0
819,2016-10-14,RUSSIAN FEDERATION,MARITIMO,ECUADOR,320503.03,67568.0,1648000.0
820,2016-10-16,RUSSIAN FEDERATION,MARITIMO,ECUADOR,109987.2,14730.0,547200.0
821,2016-10-12,RUSSIAN FEDERATION,MARITIMO,ECUADOR,236500.0,26085.0,1100000.0
822,2016-10-16,RUSSIAN FEDERATION,MARITIMO,ECUADOR,100573.2,37370.0,512800.0
823,2016-10-09,CHINA,MARITIMO,ECUADOR,72576.0,9000.0,198000.0
830,2016-10-23,RUSSIAN FEDERATION,MARITIMO,ECUADOR,100573.41,37369.79,512800.0
831,2016-10-17,RUSSIAN FEDERATION,MARITIMO,ECUADOR,38304.0,8668.8,201600.0
832,2016-10-13,RUSSIAN FEDERATION,MARITIMO,ECUADOR,80040.0,17835.0,435000.0
833,2016-10-23,RUSSIAN FEDERATION,MARITIMO,ECUADOR,115025.0,12690.0,535000.0
834,2016-11-24,RUSSIAN FEDERATION,CARRETERA,ECUADOR,10240.0,900.0,32000.0
835,2016-11-24,RUSSIAN FEDERATION,CARRETERA,ECUADOR,10240.0,900.0,32000.0
838,2016-11-23,COLOMBIA,CARRETERA,ECUADOR,120.0,42.36,7702.5
841,2016-11-28,RUSSIAN FEDERATION,CARRETERA,ECUADOR,2950.0,279.0,32000.0
842,2016-11-29,RUSSIAN FEDERATION,CARRETERA,ECUADOR,18972.0,1700.0,64000.0
843,2016-12-01,RUSSIAN FEDERATION,CARRETERA,ECUADOR,18680.0,1800.0,64000.0
844,2016-11-06,RUSSIAN FEDERATION,MARITIMO,ECUADOR,102079.6,37370.0,518400.0
845,2016-11-04,RUSSIAN FEDERATION,MARITIMO,ECUADOR,78735.0,17835.0,435000.0
846,2016-11-04,RUSSIAN FEDERATION,MARITIMO,ECUADOR,268105.0,28896.0,1247000.0
847,2016-10-27,RUSSIAN FEDERATION,MARITIMO,ECUADOR,124556.4,10746.0,518400.0
848,2016-11-06,RUSSIAN FEDERATION,MARITIMO,ECUADOR,68348.5,7522.0,319000.0
849,2016-11-08,RUSSIAN FEDERATION,MARITIMO,ECUADOR,77425.0,8876.0,373000.0
850,2016-11-14,RUSSIAN FEDERATION,MARITIMO,ECUADOR,909843.75,157500.0,4500000.0
851,2016-11-14,RUSSIAN FEDERATION,MARITIMO,ECUADOR,1015250.0,175000.0,5000000.0
852,2016-11-14,RUSSIAN FEDERATION,MARITIMO,ECUADOR,132004.0,9900.0,506800.0
853,2016-11-14,RUSSIAN FEDERATION,MARITIMO,ECUADOR,236743.36,35000.0,1018065.0
854,2016-12-17,RUSSIAN FEDERATION,CARRETERA,ECUADOR,4401.56,433.53,128000.0
856,2016-11-08,RUSSIAN FEDERATION,MARITIMO,ECUADOR,120500.0,13615.0,580000.0
857,2016-12-04,RUSSIAN FEDERATION,MARITIMO,ECUADOR,127184.4,9903.6,505260.0
858,2016-12-29,RUSSIAN FEDERATION,CARRETERA,ECUADOR,43500.0,4500.0,160000.0
859,2016-12-19,UNITED STATES,MARITIMO,ECUADOR,45014.71,19155.19,252042.0
860,2017-01-04,RUSSIAN FEDERATION,CARRETERA,ECUADOR,9340.0,900.0,32000.0
861,2016-12-12,RUSSIAN FEDERATION,MARITIMO,ECUADOR,130140.0,13500.0,540000.0
862,2017-01-09,RUSSIAN FEDERATION,CARRETERA,ECUADOR,34160.0,3600.0,128000.0
863,2016-12-11,RUSSIAN FEDERATION,MARITIMO,ECUADOR,1288218.75,234000.0,5850000.0
864,2016-12-01,CHINA,MARITIMO,ECUADOR,1425157.5,157950.0,5850000.0
866,2016-12-11,RUSSIAN FEDERATION,MARITIMO,ECUADOR,206039.67,38019.96,950499.0
867,2016-12-05,CHINA,MARITIMO,ECUADOR,1463551.0,167212.5,6900713.0
868,2016-12-11,RUSSIAN FEDERATION,MARITIMO,ECUADOR,590625.0,108000.0,2700000.0
869,2016-12-01,CHINA,MARITIMO,ECUADOR,726300.0,81000.0,4950000.0
870,2016-12-01,CHINA,MARITIMO,ECUADOR,472095.0,52650.0,1789050.560509554
871,2017-01-12,PERU,CARRETERA,ECUADOR,5062.4,416.94,32000.0
872,2017-01-12,RUSSIAN FEDERATION,CARRETERA,ECUADOR,25620.0,2700.0,96000.0
873,2016-12-19,RUSSIAN FEDERATION,MARITIMO,ECUADOR,258630.0,20350.0,1073000.0
874,2017-01-15,RUSSIAN FEDERATION,CARRETERA,ECUADOR,27690.0,2550.0,96000.0
875,2017-01-15,RUSSIAN FEDERATION,CARRETERA,ECUADOR,9340.0,900.0,32000.0
876,2017-01-16,PERU,CARRETERA,ECUADOR,4536.0,214.77,32000.0
877,2017-01-02,UNITED STATES,MARITIMO,ECUADOR,48070.0,20672.0,272211.0
878,2016-12-16,RUSSIAN FEDERATION,MARITIMO,ECUADOR,226540.8,47059.2,1094400.0
879,2016-12-22,GERMANY,MARITIMO,ECUADOR,335.0,17.2,994.0
880,2017-01-18,RUSSIAN FEDERATION,CARRETERA,ECUADOR,13204.69,1300.58,64000.0
881,2016-12-16,CHINA,MARITIMO,ECUADOR,735900.0,132000.0,3300000.0
882,2016-11-30,CHINA,MARITIMO,ECUADOR,3395920.0,598400.0,14960000.0
883,2016-12-09,RUSSIAN FEDERATION,MARITIMO,ECUADOR,72814.5,7392.0,319000.0
884,2016-12-16,RUSSIAN FEDERATION,MARITIMO,ECUADOR,254769.0,24192.0,1042000.0
885,2016-12-25,RUSSIAN FEDERATION,MARITIMO,ECUADOR,126000.0,17790.0,504000.0
886,2016-12-16,RUSSIAN FEDERATION,MARITIMO,ECUADOR,14181.0,1344.0,58000.0
887,2017-01-02,RUSSIAN FEDERATION,MARITIMO,ECUADOR,275921.81,28842.0,961400.0
888,2017-01-14,RUSSIAN FEDERATION,MARITIMO,ECUADOR,483912.0,101200.0,2200000.0
889,2016-12-15,RUSSIAN FEDERATION,MARITIMO,ECUADOR,130650.0,17395.0,1073000.0
890,2016-12-15,RUSSIAN FEDERATION,MARITIMO,ECUADOR,111052.5,14034.0,1789050.560509554
891,2016-12-14,RUSSIAN FEDERATION,MARITIMO,ECUADOR,246532.0,45100.0,1100000.0
892,2016-12-29,RUSSIAN FEDERATION,MARITIMO,ECUADOR,273756.0,25536.0,1100000.0
893,2017-01-06,RUSSIAN FEDERATION,MARITIMO,ECUADOR,276356.0,24586.0,1100000.0
894,2017-01-13,RUSSIAN FEDERATION,MARITIMO,ECUADOR,276356.0,24586.0,1100000.0
895,2017-01-22,RUSSIAN FEDERATION,MARITIMO,ECUADOR,136900.0,11000.0,580000.0
896,2017-01-22,RUSSIAN FEDERATION,MARITIMO,ECUADOR,122700.0,9900.0,520000.0
897,2017-01-13,RUSSIAN FEDERATION,MARITIMO,ECUADOR,307898.34,28131.56,1098460.0
898,2017-02-02,RUSSIAN FEDERATION,MARITIMO,ECUADOR,460950.38,82041.0,2001000.0
899,2017-01-13,RUSSIAN FEDERATION,MARITIMO,ECUADOR,267006.0,24586.0,1100000.0
900,2017-01-21,RUSSIAN FEDERATION,MARITIMO,ECUADOR,276356.0,24586.0,1100000.0
901,2017-01-21,RUSSIAN FEDERATION,MARITIMO,ECUADOR,188681.95,16822.0,754000.0
902,2017-01-10,CHINA,MARITIMO,ECUADOR,541936.31,50063.4,2503170.0
903,2017-01-26,RUSSIAN FEDERATION,MARITIMO,ECUADOR,276356.0,24586.0,1100000.0
904,2017-03-03,RUSSIAN FEDERATION,CARRETERA,ECUADOR,6260.0,496.59,32000.0
905,2017-02-05,RUSSIAN FEDERATION,MARITIMO,ECUADOR,188786.0,16822.0,754000.0
906,2017-03-13,RUSSIAN FEDERATION,CARRETERA,ECUADOR,2184.0,253.99,32000.0
909,2017-03-21,RUSSIAN FEDERATION,CARRETERA,ECUADOR,3744.0,371.39,32000.0
913,2017-03-05,RUSSIAN FEDERATION,MARITIMO,ECUADOR,393400.81,74520.0,1620000.0
920,2017-03-12,RUSSIAN FEDERATION,MARITIMO,ECUADOR,406514.16,77004.0,1674000.0
921,2017-04-03,COLOMBIA,CARRETERA,ECUADOR,26.21,3.79,22800.0
922,2017-04-07,RUSSIAN FEDERATION,CARRETERA,ECUADOR,3120.0,347.58,32000.0
924,2017-03-03,RUSSIAN FEDERATION,MARITIMO,ECUADOR,297256.0,24586.0,1100000.0
925,2017-03-20,RUSSIAN FEDERATION,MARITIMO,ECUADOR,230434.0,27898.0,835200.0
926,2017-03-08,RUSSIAN FEDERATION,MARITIMO,ECUADOR,427840.0,39480.0,1680000.0
928,2017-03-20,RUSSIAN FEDERATION,MARITIMO,ECUADOR,222488.0,26941.0,806400.0
929,2017-04-24,RUSSIAN FEDERATION,CARRETERA,ECUADOR,1560.0,186.89,32000.0
930,2017-03-10,RUSSIAN FEDERATION,MARITIMO,ECUADOR,394264.0,33644.0,1508000.0
931,2017-04-21,GERMANY,AEREA,ECUADOR,200.78,6.2,160.43
934,2017-03-10,RUSSIAN FEDERATION,MARITIMO,ECUADOR,226296.0,18116.0,812000.0
937,2017-04-17,RUSSIAN FEDERATION,MARITIMO,ECUADOR,262145.0,22200.0,1073000.0
938,2017-05-08,COLOMBIA,CARRETERA,ECUADOR,470.0,39.47,12545.0
939,2017-04-26,UNITED STATES,MARITIMO,ECUADOR,3300.0,705.0,748.43
940,2017-04-01,RUSSIAN FEDERATION,MARITIMO,ECUADOR,121905.0,9705.0,435000.0
941,2017-04-24,RUSSIAN FEDERATION,MARITIMO,ECUADOR,201225.0,23880.0,825000.0
942,2017-04-01,RUSSIAN FEDERATION,MARITIMO,ECUADOR,226296.0,18116.0,812000.0
943,2017-04-16,RUSSIAN FEDERATION,MARITIMO,ECUADOR,342882.0,31725.0,1332000.0
944,2017-04-13,RUSSIAN FEDERATION,MARITIMO,ECUADOR,221964.0,28855.0,864000.0
945,2017-04-08,RUSSIAN FEDERATION,MARITIMO,ECUADOR,135099.0,14884.0,493000.0
946,2017-04-24,GERMANY,MARITIMO,ECUADOR,323.0,14.65,1345.0
947,2017-04-06,RUSSIAN FEDERATION,MARITIMO,ECUADOR,710995.31,71939.14,2726000.0
948,2017-04-30,RUSSIAN FEDERATION,MARITIMO,ECUADOR,105840.0,9000.0,435000.0
949,2017-05-30,RUSSIAN FEDERATION,CARRETERA,ECUADOR,6120.0,545.86,32000.0
950,2017-05-08,RUSSIAN FEDERATION,MARITIMO,ECUADOR,201225.0,34800.0,825000.0
951,2017-04-08,RUSSIAN FEDERATION,MARITIMO,ECUADOR,15894.0,16618.0,58000.0
952,2017-05-14,RUSSIAN FEDERATION,MARITIMO,ECUADOR,135099.0,12384.0,493000.0
953,2017-05-14,RUSSIAN FEDERATION,MARITIMO,ECUADOR,1508531.5,268934.41,6723360.0
954,2017-05-07,EGYPT,MARITIMO,ECUADOR,1478427.5,204600.0,6600000.0
955,2017-05-14,RUSSIAN FEDERATION,MARITIMO,ECUADOR,99750.0,9000.0,435000.0
956,2017-05-07,EGYPT,MARITIMO,ECUADOR,734514.0,102300.0,3300000.0
957,2017-05-14,RUSSIAN FEDERATION,MARITIMO,ECUADOR,499523.25,89644.8,2241120.0
958,2017-05-07,EGYPT,MARITIMO,ECUADOR,488752.0,68200.0,2200000.0
959,2017-05-07,EGYPT,MARITIMO,ECUADOR,497640.0,68200.0,2200000.0
960,2017-05-14,RUSSIAN FEDERATION,MARITIMO,ECUADOR,317879.03,57046.8,1426170.0
