,FECHA,PAIS ORIGEN,FOB U$S,TOTAL KGS NETO
1482,2021-01-24,RUSSIAN FEDERATION,1102200.0,4400000.0
1483,2021-01-24,RUSSIAN FEDERATION,614779.19,2280000.0
1484,2021-01-24,RUSSIAN FEDERATION,777810.0,3000000.0
1485,2021-02-11,RUSSIAN FEDERATION,2558455.75,7004670.0
1486,2021-01-26,RUSSIAN FEDERATION,91894.0,319000.0
1487,2021-02-11,RUSSIAN FEDERATION,1657575.0,4500000.0
1488,2021-02-11,RUSSIAN FEDERATION,1003424.31,3900000.0
1489,2021-02-11,RUSSIAN FEDERATION,164775.67,1789050.560509554
1490,2021-02-11,RUSSIAN FEDERATION,212400.0,1789050.560509554
1491,2021-01-25,RUSSIAN FEDERATION,124852.0,392000.0
1492,2021-02-11,RUSSIAN FEDERATION,215400.0,600000.0
1493,2021-02-15,PAISES BAJOS,3108.17,26200.0
1494,2021-02-11,RUSSIAN FEDERATION,164775.67,465468.0
1495,2021-02-11,RUSSIAN FEDERATION,212400.0,600000.0
1496,2021-02-26,RUSSIAN FEDERATION,524115.06,1653000.0
1497,2021-02-01,RUSSIAN FEDERATION,83540.0,290000.0
1498,2021-02-09,RUSSIAN FEDERATION,225475.31,812000.0
1499,2021-02-09,RUSSIAN FEDERATION,48875.0,145000.0
1500,2021-02-26,RUSSIAN FEDERATION,225475.31,812000.0
1501,2021-02-19,RUSSIAN FEDERATION,167660.59,580000.0
1502,2021-03-09,RUSSIAN FEDERATION,505725.06,1595000.0
1503,2021-02-19,RUSSIAN FEDERATION,8383.0,29000.0
1504,2021-03-16,RUSSIAN FEDERATION,283540.31,1008000.0
1505,2021-03-16,RUSSIAN FEDERATION,283540.31,1008000.0
1506,2021-03-15,RUSSIAN FEDERATION,380688.03,1008000.0
1507,2021-03-22,RUSSIAN FEDERATION,337180.84,892800.0
1508,2021-03-22,RUSSIAN FEDERATION,175950.0,522000.0
1509,2021-03-22,RUSSIAN FEDERATION,349410.0,2175000.0
1510,2021-03-22,RUSSIAN FEDERATION,340215.0,1789050.560509554
1511,2021-04-19,RUSSIAN FEDERATION,1034000.0,2750000.0
1512,2021-04-28,INDONESIA,1298814.0,3300000.0
1513,2021-04-28,INDONESIA,1922629.5,4950000.0
1514,2021-04-19,RUSSIAN FEDERATION,263394.59,1020000.0
1515,2021-03-30,RUSSIAN FEDERATION,317696.41,842400.0
1516,2021-04-19,ESTONIA,419205.84,1120362.0
1517,2021-04-19,ESTONIA,1293010.5,3361088.0
1518,2021-04-19,RUSSIAN FEDERATION,1226377.12,3367780.0
1519,2021-04-23,RUSSIAN FEDERATION,859520.0,2176000.0
1520,2021-04-12,RUSSIAN FEDERATION,374048.03,928000.0
1521,2021-04-12,RUSSIAN FEDERATION,360254.03,894000.0
1522,2021-04-28,INDONESIA,1270500.0,3300000.0
1523,2021-04-28,INDONESIA,926594.62,3299752.0
1524,2021-04-28,INDONESIA,369386.09,3525985.777777778
1525,2021-04-28,INDONESIA,875380.0,2200000.0
1526,2021-03-27,CHINA,825990.0,2200000.0
1527,2021-03-31,CHINA,2040449.75,5508030.0
1528,2021-04-19,RUSSIAN FEDERATION,190548.0,504000.0
1529,2021-04-27,RUSSIAN FEDERATION,226640.0,580000.0
1530,2021-04-27,RUSSIAN FEDERATION,229540.0,580000.0
1531,2021-04-27,RUSSIAN FEDERATION,423616.0,1064000.0
1532,2021-05-25,RUSSIAN FEDERATION,1845539.62,5402950.0
1533,2021-05-03,RUSSIAN FEDERATION,370128.0,957000.0
1534,2021-05-10,RUSSIAN FEDERATION,105318.0,261000.0
1535,2021-05-19,CHINA,598568.38,1800000.0
1536,2021-05-19,CHINA,143098.69,1680000.0
1537,2021-05-19,CHINA,457916.16,1183290.1256880735
1538,2021-05-10,RUSSIAN FEDERATION,198234.0,522000.0
1539,2021-05-19,CHINA,820198.5,2200000.0
1540,2021-05-19,CHINA,761809.5,2150000.0
1541,2021-05-19,CHINA,597217.44,1759990.0
1542,2021-05-19,CHINA,1143298.88,3226650.0
1543,2021-05-19,CHINA,1142864.62,3271590.0
1544,2021-05-19,CHINA,1061074.75,3271590.0
1545,2021-05-25,RUSSIAN FEDERATION,194123.0,493000.0
1546,2021-05-17,CHINA,146000.0,400000.0
1547,2021-06-15,RUSSIAN FEDERATION,361970.0,1008000.0
1548,2021-05-18,CHINA,122814.5,300000.0
1549,2021-06-21,RUSSIAN FEDERATION,524398.0,1411200.0
1550,2021-06-21,RUSSIAN FEDERATION,424022.0,1180800.0
1551,2021-07-04,RUSSIAN FEDERATION,4554170.0,10052690.0
1552,2021-06-27,RUSSIAN FEDERATION,278251.97,748800.0
1553,2021-06-27,RUSSIAN FEDERATION,208129.0,550000.0
1554,2021-07-11,RUSSIAN FEDERATION,468827.0,1073000.0
1555,2021-06-27,RUSSIAN FEDERATION,54630.0,145000.0
1556,2021-07-11,RUSSIAN FEDERATION,273020.0,638000.0
1557,2021-07-04,RUSSIAN FEDERATION,2258119.5,4887070.0
1558,2021-07-19,RUSSIAN FEDERATION,439791.03,950400.0
1559,2021-07-19,RUSSIAN FEDERATION,559734.06,1209600.0
1560,2021-08-19,RUSSIAN FEDERATION,130442.0,377000.0
1561,2021-07-26,RUSSIAN FEDERATION,392159.16,841000.0
1562,2021-07-26,RUSSIAN FEDERATION,270454.59,580000.0
1563,2021-08-01,RUSSIAN FEDERATION,139617.0,261000.0
1564,2021-08-01,RUSSIAN FEDERATION,552521.0,1073000.0
1565,2021-08-01,RUSSIAN FEDERATION,307503.0,609000.0
1566,2021-08-16,RUSSIAN FEDERATION,1121197.75,2188800.0
1567,2021-08-08,RUSSIAN FEDERATION,375499.97,725000.0
1568,2021-08-08,RUSSIAN FEDERATION,375499.97,725000.0
1569,2021-08-08,RUSSIAN FEDERATION,375499.97,725000.0
1572,2021-08-22,RUSSIAN FEDERATION,260442.0,522000.0
1573,2021-09-08,RUSSIAN FEDERATION,1400025.0,3300000.0
1574,2021-09-08,RUSSIAN FEDERATION,1467510.0,3300000.0
1575,2021-08-22,RUSSIAN FEDERATION,312048.0,638000.0
1576,2021-08-22,RUSSIAN FEDERATION,234288.0,464000.0
1577,2021-08-30,RUSSIAN FEDERATION,404320.0,812000.0
1578,2021-09-24,RUSSIAN FEDERATION,1672125.0,3750000.0
1579,2021-09-24,RUSSIAN FEDERATION,1750540.0,4000000.0
1580,2021-10-07,RUSSIAN FEDERATION,1278201.62,2731200.0
1581,2021-10-07,RUSSIAN FEDERATION,769017.62,1643200.0
1582,2021-09-24,RUSSIAN FEDERATION,279500.0,650000.0
1583,2021-09-24,RUSSIAN FEDERATION,1754830.0,3850000.0
1584,2021-09-24,RUSSIAN FEDERATION,211785.91,3369800.0
1585,2021-09-24,RUSSIAN FEDERATION,73125.35,1789050.560509554
1586,2021-09-24,RUSSIAN FEDERATION,333983.66,1789050.560509554
1587,2021-09-24,RUSSIAN FEDERATION,407639.28,1789050.560509554
1588,2021-09-24,RUSSIAN FEDERATION,453347.09,1789050.560509554
1589,2021-09-24,RUSSIAN FEDERATION,1794677.5,3850000.0
1590,2021-09-26,CHINA,2160720.0,4500000.0
1591,2021-09-26,CHINA,2937223.0,4170000.0
1592,2021-09-14,RUSSIAN FEDERATION,387585.62,754000.0
1593,2021-09-21,RUSSIAN FEDERATION,364482.0,696000.0
1594,2021-09-21,RUSSIAN FEDERATION,476417.59,928000.0
1595,2021-09-21,RUSSIAN FEDERATION,592283.25,1131000.0
1596,2021-09-21,RUSSIAN FEDERATION,355371.38,696000.0
1598,2021-10-14,RUSSIAN FEDERATION,1097645.75,2146000.0
1599,2021-10-14,RUSSIAN FEDERATION,14833.05,29000.0
1600,2021-11-18,CHINA,4285890.0,7000000.0
1601,2021-10-21,RUSSIAN FEDERATION,123614.0,232000.0
1602,2021-10-26,RUSSIAN FEDERATION,1705370.5,2336380.0
1603,2021-10-26,RUSSIAN FEDERATION,4131845.0,6541870.0
1604,2021-11-04,RUSSIAN FEDERATION,1090076.25,2175000.0
1609,2021-12-22,RUSSIAN FEDERATION,856178.38,1082400.0
1610,2021-12-22,RUSSIAN FEDERATION,531048.0,654000.0
1611,2021-11-22,RUSSIAN FEDERATION,4037164.5,4449990.0
1612,2021-12-21,RUSSIAN FEDERATION,2595450.0,3300000.0
1613,2021-12-21,RUSSIAN FEDERATION,2148552.0,2646000.0
1614,2022-01-03,UNITED STATES,1936422.38,2200480.0
1615,2022-01-03,UNITED STATES,4007856.75,4411510.0
1616,2021-12-16,RUSSIAN FEDERATION,817052.0,928000.0
1617,2021-12-16,RUSSIAN FEDERATION,791516.0,899000.0
1618,2022-01-03,RUSSIAN FEDERATION,3017914.5,3311150.0
1619,2021-12-30,RUSSIAN FEDERATION,4102500.0,5000000.0
1620,2021-12-30,RUSSIAN FEDERATION,3534333.0,5000000.0
1621,2021-12-30,RUSSIAN FEDERATION,555026.69,1449536.971291866
1622,2021-12-16,RUSSIAN FEDERATION,714883.0,812000.0
1623,2021-12-30,RUSSIAN FEDERATION,261150.0,300000.0
1624,2021-12-21,RUSSIAN FEDERATION,622128.0,748800.0
1625,2021-12-30,RUSSIAN FEDERATION,2479936.0,3001060.0
1626,2021-12-30,RUSSIAN FEDERATION,824260.0,1000000.0
1627,2022-01-05,RUSSIAN FEDERATION,822500.0,1000000.0
1628,2022-01-08,CHINA,2780250.0,3300000.0
1629,2022-01-08,CHINA,1468388.88,2200000.0
1630,2022-01-08,CHINA,495243.16,1789050.560509554
1631,2022-01-27,CHINA,590291.56,1364836.0
1632,2022-01-27,CHINA,597818.62,1789050.560509554
1633,2021-12-30,RUSSIAN FEDERATION,851300.0,1000000.0
1634,2021-12-30,RUSSIAN FEDERATION,452070.0,522000.0
1635,2021-12-30,RUSSIAN FEDERATION,256950.0,290000.0
1636,2021-12-19,RUSSIAN FEDERATION,308388.0,720000.0
1637,2021-12-19,RUSSIAN FEDERATION,299100.0,1789050.560509554
1638,2021-12-19,RUSSIAN FEDERATION,616776.0,720000.0
1639,2021-12-19,RUSSIAN FEDERATION,452342.59,522000.0
1640,2022-01-05,RUSSIAN FEDERATION,613327.69,718940.0
1641,2021-12-30,RUSSIAN FEDERATION,2437513.75,2946170.0
1642,2022-01-12,RUSSIAN FEDERATION,526796.0,508000.0
1643,2021-12-16,PAISES BAJOS,25811.0,29000.0
1644,2022-01-28,RUSSIAN FEDERATION,432911.22,502602.0
1645,2022-01-20,RUSSIAN FEDERATION,511479.0,493000.0
1646,2022-02-27,RUSSIAN FEDERATION,485268.0,604800.0
1647,2022-02-27,RUSSIAN FEDERATION,670132.0,835200.0
1648,2022-02-27,RUSSIAN FEDERATION,577700.0,720000.0
1649,2022-02-27,RUSSIAN FEDERATION,111215.0,145000.0
1650,2022-04-04,RUSSIAN FEDERATION,1799624.75,2928600.0
1651,2022-02-27,RUSSIAN FEDERATION,149118.0,174000.0
1652,2022-04-04,RUSSIAN FEDERATION,2869445.25,2929500.0
1653,2022-03-05,RUSSIAN FEDERATION,2351764.0,4399521.0
1654,2022-03-05,RUSSIAN FEDERATION,1209010.0,2200000.0
1661,2022-06-28,RUSSIAN FEDERATION,412794.62,5241448.0
1662,2022-06-28,RUSSIAN FEDERATION,1121424.38,1789050.560509554
1663,2022-06-28,RUSSIAN FEDERATION,1129660.5,1789050.560509554
1664,2022-06-28,RUSSIAN FEDERATION,1137911.5,1789050.560509554
1665,2022-07-15,RUSSIAN FEDERATION,1995389.5,6273000.0
1666,2022-07-15,RUSSIAN FEDERATION,301500.0,2581862.620762712
1667,2022-07-15,RUSSIAN FEDERATION,86932.5,2581862.620762712
1668,2022-07-15,RUSSIAN FEDERATION,768360.44,2581862.620762712
1669,2022-07-18,RUSSIAN FEDERATION,983500.0,2000000.0
1670,2022-07-15,RUSSIAN FEDERATION,814471.25,2200000.0
1671,2022-07-15,RUSSIAN FEDERATION,344488.75,1789050.560509554
1672,2022-08-24,COLOMBIA,584.29,1286.7
1673,2022-09-01,UNITED STATES,3042897.5,4700000.0
1674,2022-09-09,UNITED STATES,208.92,49.69
1675,2022-09-09,UNITED STATES,70.82,41.425
1676,2022-07-28,RUSSIAN FEDERATION,975700.0,2000000.0
1677,2022-09-14,UNITED STATES,700.0,33.16
1678,2022-09-26,PERU,145600.0,224000.0
1679,2022-09-30,PERU,145600.0,224000.0
1680,2022-10-07,PERU,145600.0,224000.0
1681,2022-10-10,PERU,145600.0,224000.0
1682,2022-10-14,PERU,83200.0,128000.0
1695,2022-09-28,RUSSIAN FEDERATION,318862.5,550000.0
1696,2022-11-04,RUSSIAN FEDERATION,8778592.0,13830000.0
1701,2022-11-04,RUSSIAN FEDERATION,1269500.0,2000000.0
1702,2022-11-04,RUSSIAN FEDERATION,1840300.0,2800000.0
1703,2022-11-04,RUSSIAN FEDERATION,5622400.0,11000000.0
1704,2022-11-04,RUSSIAN FEDERATION,861030.38,2581862.620762712
1705,2022-11-04,RUSSIAN FEDERATION,584729.62,2581862.620762712
1706,2022-11-04,RUSSIAN FEDERATION,692725.0,1100000.0
1709,2022-11-04,RUSSIAN FEDERATION,681816.69,1100000.0
1710,2022-11-04,RUSSIAN FEDERATION,697653.0,1100000.0
1711,2022-12-10,UNITED STATES,16.1,34.88
1713,2022-12-01,RUSSIAN FEDERATION,1284468.0,2750000.0
1714,2022-12-01,RUSSIAN FEDERATION,383132.0,1183290.1256880735
1715,2022-12-01,RUSSIAN FEDERATION,1455055.5,2550000.0
1716,2022-12-01,RUSSIAN FEDERATION,139073.0,660000.0
1717,2022-12-01,RUSSIAN FEDERATION,273614.0,449310.15555555554
1718,2022-12-01,RUSSIAN FEDERATION,116733.71,2750000.0
1719,2022-12-01,RUSSIAN FEDERATION,1580864.38,1789050.560509554
1720,2022-12-01,RUSSIAN FEDERATION,1021581.0,1870000.0
1721,2023-02-02,PERU,204800.0,320000.0
1722,2023-01-04,RUSSIAN FEDERATION,2149576.0,4400000.0
1723,2023-02-07,PERU,81920.0,128000.0
1724,2023-02-07,PERU,204800.0,320000.0
1725,2023-01-07,RUSSIAN FEDERATION,1627518.38,3500510.0
1726,2023-01-04,RUSSIAN FEDERATION,784763.44,1650700.0
1727,2023-02-09,PERU,143360.0,224000.0
1728,2023-02-07,RUSSIAN FEDERATION,377850.0,4018372.0
1729,2023-02-07,RUSSIAN FEDERATION,123660.0,2764157.8
1730,2023-01-04,RUSSIAN FEDERATION,2634500.0,5500000.0
1731,2023-01-04,RUSSIAN FEDERATION,526900.0,1100000.0
1732,2023-02-07,RUSSIAN FEDERATION,2057088.0,4400000.0
1733,2023-02-07,RUSSIAN FEDERATION,668553.62,1430000.0
1734,2023-02-14,PERU,133440.0,192000.0
1735,2022-12-29,MALAYSIA,2171698.0,4396150.0
1736,2023-01-07,RUSSIAN FEDERATION,1530443.75,3300000.0
1737,2023-02-07,RUSSIAN FEDERATION,1534087.5,3300000.0
1738,2022-12-29,MALAYSIA,1687026.0,3300000.0
1739,2022-12-29,MALAYSIA,368893.0,700150.0
1740,2022-12-29,MALAYSIA,79.05,2782829.8
1741,2023-01-27,RUSSIAN FEDERATION,1808576.0,4400000.0
1742,2023-01-27,RUSSIAN FEDERATION,459052.0,1100000.0
1745,2023-01-27,RUSSIAN FEDERATION,1344321.0,3300000.0
1747,2023-03-02,PERU,20480.0,32000.0
1748,2023-03-15,PERU,7344.0,32000.0
1749,2023-03-22,PERU,6665.0,32000.0
1750,2023-03-22,PERU,12750.0,3525985.777777778
1751,2023-03-30,PERU,5900.0,32000.0
1752,2023-02-20,NIGERIA,2428800.0,6184640.0
1753,2023-02-20,NIGERIA,74742.27,2782829.8
1754,2023-03-28,RUSSIAN FEDERATION,1775016.62,5435000.0
1755,2023-03-28,RUSSIAN FEDERATION,1245678.0,3800000.0
1756,2023-02-28,RUSSIAN FEDERATION,684347.31,2200120.0
1757,2023-02-28,RUSSIAN FEDERATION,1023000.0,3300000.0
1758,2023-03-28,RUSSIAN FEDERATION,612258.44,1884800.0
1759,2023-03-28,RUSSIAN FEDERATION,675608.06,2079818.0
1760,2023-02-28,FINLAND,215820.0,660000.0
1761,2023-04-01,COLOMBIA,1256.91,4733.51
1762,2023-04-18,PERU,8580.0,32000.0
1763,2023-03-17,RUSSIAN FEDERATION,702290.25,2025000.0
1764,2023-04-10,RUSSIAN FEDERATION,2807500.0,10000000.0
1765,2023-04-10,RUSSIAN FEDERATION,228744.0,800000.0
1766,2023-03-31,RUSSIAN FEDERATION,217598.0,700050.0
1767,2023-03-31,RUSSIAN FEDERATION,15.54,1600059.75
1768,2023-03-31,RUSSIAN FEDERATION,1207135.75,4124140.0
1769,2023-03-31,RUSSIAN FEDERATION,885348.69,3000470.0
1770,2023-04-10,RUSSIAN FEDERATION,1266336.62,4518270.0
1771,2023-04-23,RUSSIAN FEDERATION,1144120.0,4000000.0
1772,2023-04-23,RUSSIAN FEDERATION,1318284.0,4400000.0
1773,2023-04-23,RUSSIAN FEDERATION,1156640.0,4000000.0
1774,2023-04-23,RUSSIAN FEDERATION,289130.0,1000460.0
1775,2023-04-23,RUSSIAN FEDERATION,133.0,2764157.8
1776,2023-04-10,RUSSIAN FEDERATION,662360.19,2275370.0
1777,2023-04-10,RUSSIAN FEDERATION,280750.0,1000000.0
1778,2023-04-10,RUSSIAN FEDERATION,714825.0,2500000.0
1779,2023-04-23,RUSSIAN FEDERATION,669454.19,2218940.0
1780,2023-04-23,RUSSIAN FEDERATION,582578.62,2000270.0
1781,2023-05-09,RUSSIAN FEDERATION,1548033.38,10453220.0
1782,2023-05-09,RUSSIAN FEDERATION,928587.0,2581862.620762712
1783,2023-05-09,RUSSIAN FEDERATION,387899.78,2581862.620762712
1784,2023-05-09,RUSSIAN FEDERATION,59600.2,2581862.620762712
1785,2023-05-09,RUSSIAN FEDERATION,436425.0,3379060.0
1786,2023-05-09,RUSSIAN FEDERATION,17964.84,2764157.8
1787,2023-05-09,RUSSIAN FEDERATION,524605.31,1882600.0
1788,2023-05-09,RUSSIAN FEDERATION,190765.06,684580.0
1789,2023-05-09,RUSSIAN FEDERATION,151761.5,550000.0
1790,2023-06-25,RUSSIAN FEDERATION,1477575.0,4950000.0
1791,2023-06-25,RUSSIAN FEDERATION,1556390.0,5500000.0
1792,2023-06-25,RUSSIAN FEDERATION,494983.5,1650000.0
1793,2023-06-25,RUSSIAN FEDERATION,636570.0,2200000.0
1794,2023-06-25,RUSSIAN FEDERATION,629475.0,2100000.0
1795,2023-06-25,RUSSIAN FEDERATION,576786.0,2100000.0
1796,2023-06-21,CHINA,11760.0,28000.0
1797,2023-08-31,CHINA,143376.3,290400.0
1798,2023-09-05,RUSSIAN FEDERATION,111437.37,297000.0
1799,2023-09-07,RUSSIAN FEDERATION,111437.37,297000.0
1800,2023-09-12,RUSSIAN FEDERATION,67069.77,294000.0
1801,2023-09-12,RUSSIAN FEDERATION,54649.65,2764157.8
1804,2023-09-11,RUSSIAN FEDERATION,1476592.75,4080000.0
1805,2023-08-25,RUSSIAN FEDERATION,1088580.0,3000000.0
1806,2023-09-11,RUSSIAN FEDERATION,436208.09,3064000.0
1807,2023-09-11,RUSSIAN FEDERATION,819940.0,3525985.777777778
1808,2023-09-11,RUSSIAN FEDERATION,431971.59,1206692.0
1809,2023-08-18,RUSSIAN FEDERATION,1073940.0,3219880.0
1810,2023-08-18,RUSSIAN FEDERATION,78712.64,1789050.560509554
1811,2023-09-11,RUSSIAN FEDERATION,24987.0,3079918.0
1812,2023-09-11,RUSSIAN FEDERATION,506183.72,1789050.560509554
1813,2023-09-11,RUSSIAN FEDERATION,571378.31,1789050.560509554
1814,2023-08-18,RUSSIAN FEDERATION,1394712.0,3300680.0
1815,2023-08-18,RUSSIAN FEDERATION,286.39,1600059.75
1816,2023-08-25,RUSSIAN FEDERATION,196889.0,550000.0
1817,2023-08-29,CHINA,1171830.0,3000000.0
1818,2023-08-18,FINLAND,390000.0,1000000.0
1819,2023-08-25,FINLAND,367906.0,2625000.0
1820,2023-08-25,FINLAND,367906.0,2764157.8
1821,2023-08-29,RUSSIAN FEDERATION,527674.5,3900000.0
1822,2023-11-06,PERU,3675.0,32000.0
1823,2023-09-30,INDONESIA,909964.0,2200000.0
1824,2023-09-30,INDONESIA,4000000.0,11500000.0
1825,2023-09-30,INDONESIA,600000.0,3525985.777777778
1826,2023-09-30,INDONESIA,545610.69,4101199.0
1827,2023-09-30,INDONESIA,555547.62,1789050.560509554
1828,2023-09-30,INDONESIA,550449.88,1789050.560509554
1832,2023-10-02,EGYPT,188093.62,455120.0
1833,2023-10-02,EGYPT,93502.33,613160.5563636364
1834,2023-10-02,EGYPT,70448.48,113860.0
1835,2023-10-12,RUSSIAN FEDERATION,1289162.38,3373093.0
1836,2023-10-14,RUSSIAN FEDERATION,411323.0,1100000.0
1837,2023-10-13,RUSSIAN FEDERATION,732015.0,3649848.0
1838,2023-10-13,RUSSIAN FEDERATION,425223.0,2764157.8
1839,2023-10-13,RUSSIAN FEDERATION,16213.64,2764157.8
1840,2023-10-13,RUSSIAN FEDERATION,3.78,2764157.8
1841,2023-10-12,RUSSIAN FEDERATION,429720.69,1124364.0
1842,2023-10-14,RUSSIAN FEDERATION,430012.0,1100000.0
1843,2023-10-12,RUSSIAN FEDERATION,225524.94,562182.0
1844,2023-10-12,RUSSIAN FEDERATION,428382.69,1124364.0
1845,2023-11-30,MALAYSIA,1394308.0,3360993.0
1846,2023-11-30,MALAYSIA,439483.0,1120331.0
1847,2023-11-30,MALAYSIA,8122.84,2764157.8
1848,2023-11-30,MALAYSIA,1564080.0,4349176.0
1849,2023-11-30,MALAYSIA,136534.8,1183290.1256880735
1850,2023-11-01,CHINA,2223100.0,7480000.0
1851,2023-11-04,CHINA,445335.0,1100000.0
1852,2023-11-04,RUSSIAN FEDERATION,395450.0,1000000.0
1853,2023-10-29,CHINA,1340988.0,3300000.0
1856,2023-11-24,RUSSIAN FEDERATION,1614272.0,4400000.0
1857,2023-11-24,RUSSIAN FEDERATION,1049550.0,3000000.0
1858,2023-11-24,RUSSIAN FEDERATION,1080330.0,3000000.0
1859,2023-11-04,CHINA,30498.4,80000.0
1860,2023-10-29,CHINA,445951.0,1100000.0
1861,2023-11-04,CHINA,319144.0,800000.0
1862,2023-11-20,RUSSIAN FEDERATION,449229.53,6600617.0
1863,2023-11-20,RUSSIAN FEDERATION,1922702.12,3525985.777777778
1864,2023-11-20,RUSSIAN FEDERATION,593769.0,1650000.0
1865,2023-11-20,RUSSIAN FEDERATION,778036.88,2200206.0
1866,2023-11-11,RUSSIAN FEDERATION,389018.41,1100103.0
1867,2023-10-17,RUSSIAN FEDERATION,1116126.0,2706760.0
1868,2023-10-17,RUSSIAN FEDERATION,3361.29,1600059.75
1869,2023-12-15,RUSSIAN FEDERATION,1074920.0,3850000.0
1870,2023-12-15,RUSSIAN FEDERATION,478224.88,2350930.0
1871,2023-12-15,RUSSIAN FEDERATION,223300.0,2581862.620762712
1872,2023-12-15,RUSSIAN FEDERATION,451209.0,1650000.0
1873,2023-12-15,RUSSIAN FEDERATION,1577840.0,5500000.0
1874,2023-12-15,RUSSIAN FEDERATION,1530595.0,5500000.0
1875,2023-12-15,RUSSIAN FEDERATION,1488300.0,5500000.0
1876,2023-12-15,RUSSIAN FEDERATION,418500.0,1395000.0
1877,2023-12-23,RUSSIAN FEDERATION,1294429.25,6631071.0
1878,2023-12-23,RUSSIAN FEDERATION,212599.05,2581862.620762712
1879,2023-12-23,RUSSIAN FEDERATION,441282.81,2581862.620762712
1880,2023-12-23,RUSSIAN FEDERATION,1163431.5,7165536.0
1881,2023-12-23,RUSSIAN FEDERATION,460135.5,2764157.8
1882,2023-12-23,RUSSIAN FEDERATION,460135.5,2764157.8
1883,2023-12-23,RUSSIAN FEDERATION,2166.26,2764157.8
1884,2023-12-23,RUSSIAN FEDERATION,2166.26,2764157.8
1885,2023-12-23,RUSSIAN FEDERATION,951160.69,3315535.0
1886,2023-12-23,RUSSIAN FEDERATION,876710.5,2950000.0
1887,2023-12-23,RUSSIAN FEDERATION,303923.94,1105178.0
1888,2024-02-02,RUSSIAN FEDERATION,240755.91,77000.0
1889,2024-01-26,RUSSIAN FEDERATION,507160.5,3000000.0
1890,2024-01-26,RUSSIAN FEDERATION,372978.0,2764157.8
1891,2024-02-02,RUSSIAN FEDERATION,1021350.0,3300000.0
1892,2024-01-26,RUSSIAN FEDERATION,725956.0,2200000.0
1893,2024-02-02,RUSSIAN FEDERATION,660000.0,2200000.0
1894,2024-01-26,RUSSIAN FEDERATION,486128.5,1430000.0
1895,2024-02-02,RUSSIAN FEDERATION,1754500.0,5880000.0
1896,2024-02-02,RUSSIAN FEDERATION,120840.0,2581862.620762712
1897,2024-02-02,RUSSIAN FEDERATION,347413.0,1100000.0
1898,2024-01-26,RUSSIAN FEDERATION,159797.59,1274698.0
1899,2024-01-26,RUSSIAN FEDERATION,269304.0,1183290.1256880735
1900,2024-02-02,RUSSIAN FEDERATION,1031811.0,3300000.0
1901,2024-02-02,RUSSIAN FEDERATION,1031811.0,3300000.0
1902,2024-02-02,RUSSIAN FEDERATION,515905.5,1650000.0
1903,2024-03-01,RUSSIAN FEDERATION,1276832.38,4020000.0
1904,2024-03-01,RUSSIAN FEDERATION,350430.0,1000000.0
1905,2024-03-18,RUSSIAN FEDERATION,392519.03,2182400.0
1906,2024-03-18,RUSSIAN FEDERATION,393246.38,2581862.620762712
1907,2024-03-01,RUSSIAN FEDERATION,320068.5,925000.0
1908,2024-03-01,RUSSIAN FEDERATION,187115.5,550000.0
1909,2024-03-01,RUSSIAN FEDERATION,683928.62,2079000.0
1910,2024-04-12,RUSSIAN FEDERATION,466026.84,1332800.0
1911,2024-03-01,RUSSIAN FEDERATION,594539.5,1870680.0
1912,2024-04-30,RUSSIAN FEDERATION,228261.12,652800.0
1913,2024-04-28,RUSSIAN FEDERATION,741660.25,2210480.0
1914,2024-04-28,RUSSIAN FEDERATION,1034649.0,5500000.0
1915,2024-04-28,RUSSIAN FEDERATION,689766.0,2581862.620762712
1916,2024-04-28,RUSSIAN FEDERATION,964128.0,3300000.0
1917,2024-04-28,RUSSIAN FEDERATION,517126.5,1650000.0
1918,2024-04-28,RUSSIAN FEDERATION,1124816.0,3850000.0
1919,2024-04-28,RUSSIAN FEDERATION,149786.34,955250.0
1920,2024-04-28,RUSSIAN FEDERATION,164510.0,1789050.560509554
1921,2024-04-28,RUSSIAN FEDERATION,1045011.0,3300000.0
1922,2024-04-28,RUSSIAN FEDERATION,157553.38,507500.0
1923,2024-04-28,RUSSIAN FEDERATION,587686.0,2200000.0
1924,2024-04-28,RUSSIAN FEDERATION,738144.0,2200000.0
1925,2024-05-13,MALAYSIA,750266.0,2200000.0
1926,2024-05-13,MALAYSIA,512475.0,1500570.0
1927,2024-05-13,MALAYSIA,194.74,2782829.8
1928,2024-05-13,MALAYSIA,1411272.75,4716190.0
1929,2024-05-16,RUSSIAN FEDERATION,500760.0,1800000.0
1931,2024-06-21,RUSSIAN FEDERATION,1033778.44,3393220.0
1932,2024-06-21,RUSSIAN FEDERATION,576408.62,1854000.0
1933,2024-07-19,RUSSIAN FEDERATION,678909.0,2100000.0
1934,2024-07-15,RUSSIAN FEDERATION,1101408.0,3300000.0
1935,2024-07-15,RUSSIAN FEDERATION,1447600.0,4400000.0
1936,2024-07-19,RUSSIAN FEDERATION,955530.0,3000000.0
1937,2024-07-20,RUSSIAN FEDERATION,646570.0,1900000.0
1938,2024-07-15,RUSSIAN FEDERATION,700172.0,2200000.0
1939,2024-08-12,RUSSIAN FEDERATION,511807.44,1598000.0
1940,2024-07-20,RUSSIAN FEDERATION,913200.0,3000000.0
1941,2024-07-19,RUSSIAN FEDERATION,562935.19,1735740.0
