,RAZON SOCIAL,FECHA,PAIS ORIGEN,VIA TRANSPORTE,PAIS DESTINO,FOB U$S,FLETE U$S,TOTAL KGS NETO,LATITUDE,LONGITUDE,NAME,TEMP,PRCP
576,FERTILIZANTES DEL PACIFICO FERPACIFIC S.A.,2014-01-26,RUSSIAN FEDERATION,MARITIMO,ECUADOR,278625.0,15000.0,725000.0,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",78.9,0.0
577,FERTILIZANTES DEL PACIFICO FERPACIFIC S.A.,2014-01-26,MALAYSIA,MARITIMO,ECUADOR,203665.0,16530.0,550000.0,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",78.9,0.0
578,INTERAMERICANA DE PRODUCTOS QUIMICOS DEL ECUADOR S.A. INTERQUIMEC,2014-03-13,UNITED STATES,CARRETERA,ECUADOR,29030.0,3800.0,60000.0,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",76.4,0.0
579,IMPORTADORA INDUSTRIAL AGRICOLA DEL MONTE,2014-02-09,UNITED STATES,MARITIMO,ECUADOR,127809.0,9249.0,300000.0,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",79.2,0.0
580,FERMAGRI S.A.,2014-02-18,RUSSIAN FEDERATION,MARITIMO,ECUADOR,198180.0,31320.0,540000.0,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",75.7,0.0
581,"FERTISA, FERTILIZANTES, TERMINALES I SERVICIOS C.L.",2014-03-14,INDONESIA,CARRETERA,ECUADOR,27460.0,3000.0,60000.0,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",77.3,0.0
582,"FERTISA, FERTILIZANTES, TERMINALES I SERVICIOS C.L.",2014-03-17,UNITED STATES,CARRETERA,ECUADOR,109700.0,15160.95,240000.0,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",79.0,0.0
583,SOLVESA ECUADOR S.A,2014-01-26,INDONESIA,MARITIMO,ECUADOR,117453.6,10475.0,330000.0,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",78.9,0.0
584,RODRIGUEZ ESPINOSA JOSE LUIS,2014-03-15,UNITED STATES,CARRETERA,ECUADOR,13200.0,1000.0,90000.0,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",78.4,0.0
585,RODRIGUEZ ESPINOSA JOSE LUIS,2014-03-15,MALAYSIA,CARRETERA,ECUADOR,26400.0,1250.0,89721.0,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",78.4,0.0
586,IMPORTEN CIA LTDA,2014-03-14,RUSSIAN FEDERATION,CARRETERA,ECUADOR,13200.0,1000.0,90000.0,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",77.3,0.0
587,IMPORTEN CIA LTDA,2014-03-14,INDONESIA,CARRETERA,ECUADOR,26400.0,1250.0,95102.35294117648,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",77.3,0.0
588,CERTAINCORP S.A.,2014-03-17,UNITED STATES,CARRETERA,ECUADOR,52900.0,6000.0,120012.0,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",79.0,0.0
589,"FERTISA, FERTILIZANTES, TERMINALES I SERVICIOS C.L.",2014-03-18,MALAYSIA,CARRETERA,ECUADOR,27460.0,3000.0,60000.0,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",78.7,0.0
590,"FERTISA, FERTILIZANTES, TERMINALES I SERVICIOS C.L.",2014-03-20,PERU,CARRETERA,ECUADOR,109700.0,15160.95,240000.0,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",79.7,0.0
591,FERTILIZANTES DEL PACIFICO FERPACIFIC S.A.,2014-02-19,MALAYSIA,MARITIMO,ECUADOR,210031.59,16530.0,538980.0,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",76.6,0.08
592,INTERAMERICANA DE PRODUCTOS QUIMICOS DEL ECUADOR S.A. INTERQUIMEC,2014-03-20,RUSSIAN FEDERATION,CARRETERA,ECUADOR,29030.0,3800.0,60000.0,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",79.7,0.0
593,IMPORTEN CIA LTDA,2014-03-20,CHINA,CARRETERA,ECUADOR,39600.0,2250.0,90000.0,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",79.7,0.0
594,IMPORTADORA INDUSTRIAL AGRICOLA DEL MONTE,2014-02-20,MALAYSIA,MARITIMO,ECUADOR,128152.59,9655.06,300750.0,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",76.8,0.12
595,SOLVESA ECUADOR S.A,2014-02-15,CHINA,MARITIMO,ECUADOR,307800.0,48600.0,1100000.0,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",78.9,0.0
596,SOLVESA ECUADOR S.A,2014-02-15,PERU,MARITIMO,ECUADOR,110200.0,17400.0,470330.5,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",78.9,0.0
597,IMPORTADORA INDUSTRIAL AGRICOLA DEL MONTE,2014-04-04,INDONESIA,AEREA,NO ESPECIFICADO,4.0,2.4,1.6,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",79.9,0.0
598,FERMAGRI S.A.,2014-03-04,MALAYSIA,MARITIMO,ECUADOR,188784.0,35568.0,547200.0,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",77.7,0.0
599,INTERAMERICANA DE PRODUCTOS QUIMICOS DEL ECUADOR S.A. INTERQUIMEC,2014-03-12,PERU,MARITIMO,ECUADOR,606528.0,104832.0,33200.0,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",78.8,0.0
600,INTERAMERICANA DE PRODUCTOS QUIMICOS DEL ECUADOR S.A. INTERQUIMEC,2014-03-12,MALAYSIA,MARITIMO,ECUADOR,256320.0,50400.0,33000.0,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",78.8,0.0
601,"FERTISA, FERTILIZANTES, TERMINALES I SERVICIOS C.L.",2014-03-10,RUSSIAN FEDERATION,MARITIMO,ECUADOR,235463.52,20510.0,512750.0,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",77.6,0.0
602,FERTILIZANTES DEL PACIFICO FERPACIFIC S.A.,2014-03-13,MALAYSIA,MARITIMO,ECUADOR,620000.0,80000.0,2000000.0,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",76.4,0.0
603,FERMAGRI S.A.,2014-03-04,MALAYSIA,MARITIMO,ECUADOR,178011.0,29754.0,513000.0,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",77.7,0.0
604,FERMAGRI S.A.,2014-03-17,UNITED STATES,MARITIMO,ECUADOR,211370.66,15668.45,503000.0,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",79.0,0.0
605,DELCORP S.A.,2014-03-01,CHINA,MARITIMO,ECUADOR,3554584.0,283800.0,8617900.0,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",77.6,0.04
606,IMPORTADORA INDUSTRIAL AGRICOLA DEL MONTE,2014-03-17,CHINA,MARITIMO,ECUADOR,229581.25,39512.5,681250.0,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",79.0,0.0
607,QUIMICA INDUSTRIAL MONTALVO AGUILAR QUIMASA S.A.,2014-03-16,UNITED STATES,MARITIMO,ECUADOR,125136.0,22176.0,316800.0,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",77.6,0.0
608,"FERTISA, FERTILIZANTES, TERMINALES I SERVICIOS C.L.",2014-03-02,RUSSIAN FEDERATION,MARITIMO,ECUADOR,357329.12,24315.34,1624000.0,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",79.9,0.0
609,"FERTISA, FERTILIZANTES, TERMINALES I SERVICIOS C.L.",2014-03-02,CHINA,MARITIMO,ECUADOR,357329.12,24315.34,1888389.9375,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",79.9,0.0
610,MERCK C A,2014-04-06,INDONESIA,AEREA,ECUADOR,89.9,7.16,274.07,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",80.8,0.0
611,"FERTISA, FERTILIZANTES, TERMINALES I SERVICIOS C.L.",2014-03-11,UNITED STATES,MARITIMO,ECUADOR,5886330.0,572000.0,14307333.0,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",79.0,0.0
612,FERMAGRI S.A.,2014-03-07,RUSSIAN FEDERATION,MARITIMO,ECUADOR,180225.0,24030.0,480600.0,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",79.5,0.0
613,FERMAGRI S.A.,2014-03-07,PERU,MARITIMO,ECUADOR,10875.0,1450.0,29000.0,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",79.5,0.0
614,BROCCOSTELLA S.A.,2014-05-19,UNITED STATES,MARITIMO,ECUADOR,46077.3,3000.0,115476.0,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",79.5,0.0
615,FERMAGRI S.A.,2014-05-19,UNITED STATES,MARITIMO,ECUADOR,142308.0,31356.0,482400.0,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",79.5,0.0
616,PIÑAS RICAS DEL ECUADOR S.A. PIRECUASA,2014-05-02,UNITED STATES,MARITIMO,ECUADOR,100898.8,6857.2,29200.0,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",77.2,99.99
617,FERMAGRI S.A.,2014-05-26,INDONESIA,MARITIMO,ECUADOR,179548.83,16819.97,516760.0,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",77.2,99.99
618,INTERAMERICANA DE PRODUCTOS QUIMICOS DEL ECUADOR S.A. INTERQUIMEC,2014-05-26,PERU,MARITIMO,ECUADOR,331632.0,70560.0,1010240.0,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",77.2,99.99
619,SOLVESA ECUADOR S.A,2014-05-25,MALAYSIA,MARITIMO,ECUADOR,333036.0,62640.0,1044000.0,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",78.5,0.0
620,BROCCOSTELLA S.A.,2014-05-31,UNITED STATES,MARITIMO,ECUADOR,125634.6,6930.0,315630.0,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",78.3,0.0
621,FERMAGRI S.A.,2014-06-09,UNITED STATES,MARITIMO,ECUADOR,94248.0,19448.0,299200.0,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",79.2,0.0
622,INTERAMERICANA DE PRODUCTOS QUIMICOS DEL ECUADOR S.A. INTERQUIMEC,2014-06-08,CHINA,MARITIMO,ECUADOR,170553.59,36288.0,591260.0,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",81.3,0.0
623,OTOBAI S.A.,2014-06-08,RUSSIAN FEDERATION,MARITIMO,ECUADOR,74986.8,5250.0,202048.0,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",81.3,0.0
624,MERCK C A,2014-09-02,UNITED STATES,AEREA,ECUADOR,101.48,80.52,718.13,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",72.2,0.0
625,DELCORP S.A.,2014-08-13,PERU,MARITIMO,ECUADOR,53179.0,14000.0,147000.0,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",76.1,0.0
626,DELCORP S.A.,2014-08-13,UNITED STATES,MARITIMO,ECUADOR,98761.0,26000.0,273000.0,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",76.1,0.0
627,INTERAMERICANA DE PRODUCTOS QUIMICOS DEL ECUADOR S.A. INTERQUIMEC,2014-08-18,RUSSIAN FEDERATION,MARITIMO,ECUADOR,160398.0,33516.0,479864.0,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",75.3,0.0
628,INTERAMERICANA DE PRODUCTOS QUIMICOS DEL ECUADOR S.A. INTERQUIMEC,2014-08-18,UNITED STATES,MARITIMO,ECUADOR,369869.5,71294.08,1096832.0,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",75.3,0.0
629,DELCORP S.A.,2014-08-17,MALAYSIA,MARITIMO,ECUADOR,45582.0,13310.0,126000.0,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",75.9,0.0
630,DELCORP S.A.,2014-07-31,MALAYSIA,MARITIMO,ECUADOR,49776.65,4985.48,55000.0,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",74.9,0.0
631,INTERAMERICANA DE PRODUCTOS QUIMICOS DEL ECUADOR S.A. INTERQUIMEC,2014-09-07,RUSSIAN FEDERATION,MARITIMO,ECUADOR,67939.2,15120.0,202048.0,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",70.7,0.0
632,INTERAMERICANA DE PRODUCTOS QUIMICOS DEL ECUADOR S.A. INTERQUIMEC,2014-09-16,RUSSIAN FEDERATION,MARITIMO,ECUADOR,297079.19,57288.0,820446.0,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",75.8,0.0
633,FERMAGRI S.A.,2014-09-08,RUSSIAN FEDERATION,MARITIMO,ECUADOR,172530.0,16148.43,999000.0,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",71.1,0.0
634,FERMAGRI S.A.,2014-09-08,RUSSIAN FEDERATION,MARITIMO,ECUADOR,182115.0,17045.57,1314992.8091286307,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",71.1,0.0
635,BROCCOSTELLA S.A.,2014-09-15,RUSSIAN FEDERATION,MARITIMO,ECUADOR,42061.7,2800.0,136400.0,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",74.7,0.0
636,FERMAGRI S.A.,2014-09-15,RUSSIAN FEDERATION,MARITIMO,ECUADOR,368483.0,33300.0,999000.0,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",74.7,0.0
637,INTERAMERICANA DE PRODUCTOS QUIMICOS DEL ECUADOR S.A. INTERQUIMEC,2014-09-28,RUSSIAN FEDERATION,MARITIMO,ECUADOR,90604.8,17472.0,250224.0,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",75.7,0.0
638,REYBANPAC REY BANANO DEL PACIFICO C.L.,2014-09-27,CHINA,MARITIMO,ECUADOR,5713833.5,750750.0,16562579.0,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",74.7,0.0
639,FERMAGRI S.A.,2014-09-17,RUSSIAN FEDERATION,MARITIMO,ECUADOR,354645.0,33099.0,999000.0,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",75.6,0.0
640,MERCK C A,2014-10-26,GERMANY,AEREA,ECUADOR,127.27,61.16,303.12,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",74.8,0.0
641,AGRIPAC S.A.,2014-10-06,CHINA,MARITIMO,ECUADOR,1364925.38,135076.56,13420000.0,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",74.4,0.0
642,AGRIPAC S.A.,2014-10-06,CHINA,MARITIMO,ECUADOR,909947.81,90050.8,3399980.392265193,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",74.4,0.0
643,AGRIPAC S.A.,2014-10-06,CHINA,MARITIMO,ECUADOR,454973.91,45025.4,3399980.392265193,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",74.4,0.0
644,AGRIPAC S.A.,2014-10-06,CHINA,MARITIMO,ECUADOR,1819899.25,180101.95,3399980.392265193,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",74.4,0.0
645,AGRIPAC S.A.,2014-10-06,CHINA,MARITIMO,ECUADOR,365999.62,36220.28,3399980.392265193,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",74.4,0.0
646,DELCORP S.A.,2014-10-06,CHINA,MARITIMO,ECUADOR,3389720.0,322978.97,8909765.0,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",74.4,0.0
647,FERTILIZANTES DEL PACIFICO FERPACIFIC S.A.,2014-10-06,CHINA,MARITIMO,ECUADOR,1874752.75,185712.92,5123115.0,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",74.4,0.0
648,FERMAGRI S.A.,2014-10-15,RUSSIAN FEDERATION,MARITIMO,ECUADOR,199800.0,17935.0,540000.0,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",75.6,0.0
649,FERMAGRI S.A.,2014-10-20,RUSSIAN FEDERATION,MARITIMO,ECUADOR,169830.0,11900.0,459000.0,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",76.0,0.0
650,FERMAGRI S.A.,2014-11-03,RUSSIAN FEDERATION,MARITIMO,ECUADOR,101376.0,20592.0,316800.0,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",77.0,0.0
651,FERMAGRI S.A.,2014-10-27,RUSSIAN FEDERATION,MARITIMO,ECUADOR,179820.0,16151.0,486000.0,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",75.0,0.0
652,FERMAGRI S.A.,2014-10-27,RUSSIAN FEDERATION,MARITIMO,ECUADOR,167029.09,15259.0,451430.0,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",75.0,0.0
653,IMPORTADORA INDUSTRIAL AGRICOLA DEL MONTE,2014-11-18,RUSSIAN FEDERATION,MARITIMO,ECUADOR,375100.0,62700.0,1100000.0,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",72.8,0.0
654,IMPORTADORA INDUSTRIAL AGRICOLA DEL MONTE,2014-11-16,RUSSIAN FEDERATION,MARITIMO,ECUADOR,370137.59,30067.2,1036800.0,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",74.8,0.0
655,DELCORP S.A.,2014-10-26,CHINA,MARITIMO,ECUADOR,66197.25,10350.18,81000.0,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",74.8,0.0
656,INTERAMERICANA DE PRODUCTOS QUIMICOS DEL ECUADOR S.A. INTERQUIMEC,2014-11-16,RUSSIAN FEDERATION,MARITIMO,ECUADOR,362880.0,70560.0,1010240.0,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",74.8,0.0
657,INTERAMERICANA DE PRODUCTOS QUIMICOS DEL ECUADOR S.A. INTERQUIMEC,2014-12-17,RUSSIAN FEDERATION,CARRETERA,ECUADOR,14518.06,2950.0,29700.0,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",78.3,0.0
658,INTERAMERICANA DE PRODUCTOS QUIMICOS DEL ECUADOR S.A. INTERQUIMEC,2014-12-20,RUSSIAN FEDERATION,CARRETERA,ECUADOR,14518.06,2950.0,29700.0,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",75.7,0.0
659,FERTILIZANTES DEL PACIFICO FERPACIFIC S.A.,2014-11-22,CHINA,MARITIMO,ECUADOR,2307877.0,235950.0,7150000.0,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",77.1,0.0
660,AGRIPAC S.A.,2014-11-22,CHINA,MARITIMO,ECUADOR,950756.38,94446.0,13180000.0,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",77.1,0.0
661,AGRIPAC S.A.,2014-11-22,CHINA,MARITIMO,ECUADOR,1793880.0,178200.0,3399980.392265193,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",77.1,0.0
662,AGRIPAC S.A.,2014-11-22,CHINA,MARITIMO,ECUADOR,909563.62,90354.0,3399980.392265193,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",77.1,0.0
663,AGRIPAC S.A.,2014-11-22,CHINA,MARITIMO,ECUADOR,678939.19,71940.0,3399980.392265193,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",77.1,0.0
664,SOLVESA ECUADOR S.A,2014-11-23,RUSSIAN FEDERATION,MARITIMO,ECUADOR,188910.27,28853.73,544410.0,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",75.1,0.0
665,EMPRESA PUBLICA UNIDAD NACIONAL DE ALMACENAMIENTO UNA EP,2014-11-26,CHINA,MARITIMO,ECUADOR,11840052.0,1480500.0,32900000.0,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",73.9,0.0
666,INTERAMERICANA DE PRODUCTOS QUIMICOS DEL ECUADOR S.A. INTERQUIMEC,2014-12-26,RUSSIAN FEDERATION,CARRETERA,ECUADOR,14518.06,2950.0,29700.0,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",76.3,0.0
667,INTERAMERICANA DE PRODUCTOS QUIMICOS DEL ECUADOR S.A. INTERQUIMEC,2014-12-26,RUSSIAN FEDERATION,CARRETERA,ECUADOR,14518.06,2950.0,29700.0,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",76.3,0.0
668,DELCORP S.A.,2014-11-17,CHINA,MARITIMO,ECUADOR,66197.25,10350.18,81000.0,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",74.3,0.0
669,INTERAMERICANA DE PRODUCTOS QUIMICOS DEL ECUADOR S.A. INTERQUIMEC,2014-12-07,RUSSIAN FEDERATION,MARITIMO,ECUADOR,184406.41,38304.0,548568.0,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",75.6,0.0
670,MERCK C A,2014-12-24,GERMANY,AEREA,ECUADOR,89.85,26.64,2117.65,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",77.4,0.0
671,INTERAMERICANA DE PRODUCTOS QUIMICOS DEL ECUADOR S.A. INTERQUIMEC,2014-12-29,RUSSIAN FEDERATION,CARRETERA,ECUADOR,14518.06,2950.0,29700.0,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",77.9,0.0
672,IMPORTADORA INDUSTRIAL AGRICOLA DEL MONTE,2014-12-07,RUSSIAN FEDERATION,MARITIMO,ECUADOR,157728.69,22344.0,399000.0,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",75.6,0.0
673,IMPORTADORA INDUSTRIAL AGRICOLA DEL MONTE,2014-12-14,RUSSIAN FEDERATION,MARITIMO,ECUADOR,375091.19,36230.4,1065600.0,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",75.7,0.0
674,INTERAMERICANA DE PRODUCTOS QUIMICOS DEL ECUADOR S.A. INTERQUIMEC,2015-01-06,RUSSIAN FEDERATION,CARRETERA,ECUADOR,14518.06,2950.0,29700.0,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",79.1,0.0
675,FERMAGRI S.A.,2014-12-15,RUSSIAN FEDERATION,MARITIMO,ECUADOR,210519.0,21735.0,621000.0,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",77.6,0.0
676,DELCORP S.A.,2014-11-11,CHINA,MARITIMO,ECUADOR,44131.5,6900.12,54000.0,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",74.3,0.0
677,INTERAMERICANA DE PRODUCTOS QUIMICOS DEL ECUADOR S.A. INTERQUIMEC,2014-12-14,RUSSIAN FEDERATION,MARITIMO,ECUADOR,184406.41,38304.0,548568.0,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",75.7,0.0
678,INTERAMERICANA DE PRODUCTOS QUIMICOS DEL ECUADOR S.A. INTERQUIMEC,2014-12-21,RUSSIAN FEDERATION,MARITIMO,ECUADOR,184406.41,38304.0,548568.0,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",76.3,0.0
679,SOLVESA ECUADOR S.A,2014-11-30,RUSSIAN FEDERATION,MARITIMO,ECUADOR,157680.0,12528.0,432000.0,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",77.5,0.0
680,FERMAGRI S.A.,2014-12-07,RUSSIAN FEDERATION,MARITIMO,ECUADOR,353970.0,35910.0,1026000.0,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",75.6,0.0
681,FERMAGRI S.A.,2014-12-29,RUSSIAN FEDERATION,MARITIMO,ECUADOR,299367.0,62770.5,965700.0,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",77.9,0.0
682,ANDERS ECUADOR CIA. LTDA.,2014-12-05,GERMANY,MARITIMO,ECUADOR,383.0,37.98,978.0,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",75.7,0.02
683,FERTILIZANTES DEL PACIFICO FERPACIFIC S.A.,2014-11-30,RUSSIAN FEDERATION,MARITIMO,ECUADOR,159721.2,34030.8,496800.0,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",77.5,0.0
684,FERMAGRI S.A.,2015-11-30,RUSSIAN FEDERATION,MARITIMO,ECUADOR,280140.0,34510.0,1015000.0,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",78.8,0.0
685,DELCORP S.A.,2015-12-14,RUSSIAN FEDERATION,MARITIMO,ECUADOR,480053.09,37050.91,1641600.0,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",79.8,0.01
686,FERMAGRI S.A.,2015-11-30,UNITED STATES,MARITIMO,ECUADOR,153725.0,10100.0,537500.0,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",78.8,0.0
687,INTERAMERICANA DE PRODUCTOS QUIMICOS DEL ECUADOR S.A. INTERQUIMEC,2015-12-14,RUSSIAN FEDERATION,MARITIMO,ECUADOR,172774.78,11700.42,510874.0,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",79.8,0.01
688,RODRIGUEZ ESPINOSA JOSE LUIS,2016-01-18,RUSSIAN FEDERATION,CARRETERA,ECUADOR,32160.0,2700.0,96000.0,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",80.9,0.0
689,ROSALES CALVA ESTALIN SEBASTIAN,2016-01-18,RUSSIAN FEDERATION,CARRETERA,ECUADOR,13600.0,400.0,32000.0,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",80.9,0.0
690,INTERAMERICANA DE PRODUCTOS QUIMICOS DEL ECUADOR S.A. INTERQUIMEC,2015-12-14,RUSSIAN FEDERATION,MARITIMO,ECUADOR,182622.53,15463.87,548416.0,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",79.8,0.01
691,LUZURIAGA VARGAS JULIO CESAR,2016-01-21,PERU,CARRETERA,ECUADOR,13120.0,666.25,64115.2,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",81.0,0.0
692,QUIMICA INDUSTRIAL MONTALVO AGUILAR QUIMASA S.A.,2015-12-20,CHINA,MARITIMO,ECUADOR,153625.0,5600.0,500000.0,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",80.4,0.0
693,RODRIGUEZ ESPINOSA JOSE LUIS,2016-01-22,RUSSIAN FEDERATION,CARRETERA,ECUADOR,42880.0,3600.0,128000.0,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",81.1,0.0
694,DELCORP S.A.,2015-12-20,RUSSIAN FEDERATION,MARITIMO,ECUADOR,370567.31,38360.0,1267200.0,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",80.4,0.0
