,FECHA,LATITUDE,LONGITUDE,NAME,TEMP,PRCP
2571,2016-01-25,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",75.4,2.09
2572,2016-01-26,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",80.1,1.1
2573,2016-01-27,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",81.5,0.0
2574,2016-01-28,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",79.8,0.0
2575,2016-01-29,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",79.1,0.0
2576,2016-01-30,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",79.3,0.01
2577,2016-01-31,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",81.1,0.0
2578,2016-02-01,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",80.6,0.0
2579,2016-02-02,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",80.5,0.0
2580,2016-02-03,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",79.5,0.0
2581,2016-02-04,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",80.1,0.02
2582,2016-02-05,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",79.8,0.0
2583,2016-02-06,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",80.2,99.99
2584,2016-02-07,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",79.3,0.0
2585,2016-02-08,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",76.4,0.31
2586,2016-02-09,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",76.8,0.51
2587,2016-02-10,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",79.2,0.0
2588,2016-02-11,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",79.6,0.0
2589,2016-02-12,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",79.9,0.0
2590,2016-02-13,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",80.2,0.0
2591,2016-02-14,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",79.5,99.99
2592,2016-02-15,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",78.5,0.08
2593,2016-02-16,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",79.8,0.0
2594,2016-02-17,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",79.1,0.08
2595,2016-02-18,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",79.4,0.0
2596,2016-02-19,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",79.4,0.71
2597,2016-02-20,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",78.1,0.2
2598,2016-02-21,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",78.7,0.04
2599,2016-02-22,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",79.5,0.0
2600,2016-02-23,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",80.4,0.0
2601,2016-02-24,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",78.8,0.02
2602,2016-02-25,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",79.0,99.99
2603,2016-02-26,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",80.3,0.0
2604,2016-02-27,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",80.4,0.0
2605,2016-02-28,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",78.1,0.35
2606,2016-02-29,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",78.5,0.2
2607,2016-03-01,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",76.8,0.98
2608,2016-03-02,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",78.8,0.28
2609,2016-03-03,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",77.8,0.35
2610,2016-03-04,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",78.7,0.0
2611,2016-03-05,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",79.5,0.0
2612,2016-03-06,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",79.4,0.0
2613,2016-03-07,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",79.5,0.0
2614,2016-03-08,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",79.9,0.0
2615,2016-03-09,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",80.3,0.0
2616,2016-03-10,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",80.8,0.0
2617,2016-03-11,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",80.4,0.0
2618,2016-03-12,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",80.6,0.0
2619,2016-03-13,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",79.6,0.0
2620,2016-03-14,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",80.0,0.0
2621,2016-03-15,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",79.7,0.0
2622,2016-03-16,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",78.7,0.47
2623,2016-03-17,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",79.2,0.0
2624,2016-03-18,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",80.1,0.0
2625,2016-03-19,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",80.7,0.0
2626,2016-03-20,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",80.2,0.0
2627,2016-03-21,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",80.7,0.0
2628,2016-03-22,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",80.7,0.0
2629,2016-03-23,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",82.7,0.0
2630,2016-03-24,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",81.0,0.0
2631,2016-03-25,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",80.8,0.0
2632,2016-03-26,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",81.5,0.0
2633,2016-03-27,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",81.5,0.08
2634,2016-03-28,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",81.9,0.24
2635,2016-03-29,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",81.9,0.0
2636,2016-03-30,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",80.5,99.99
2637,2016-03-31,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",80.7,0.12
2638,2016-04-01,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",81.0,0.2
2639,2016-04-02,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",80.2,0.0
2640,2016-04-03,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",81.9,0.0
2641,2016-04-04,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",82.8,0.0
2642,2016-04-05,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",81.5,0.0
2643,2016-04-06,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",80.2,0.0
2644,2016-04-07,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",80.1,0.0
2645,2016-04-08,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",79.4,0.0
2646,2016-04-09,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",78.7,0.0
2647,2016-04-10,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",78.8,0.0
2648,2016-04-11,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",75.9,0.94
2649,2016-04-12,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",79.9,0.0
2650,2016-04-13,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",78.6,0.0
2651,2016-04-14,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",77.0,0.0
2652,2016-04-15,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",77.5,0.0
2653,2016-04-16,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",78.9,0.0
2654,2016-04-17,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",82.2,0.0
2655,2016-04-18,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",80.5,0.0
2656,2016-04-19,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",78.2,0.0
2657,2016-04-20,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",77.7,0.0
2658,2016-04-21,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",83.6,0.0
2659,2016-04-22,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",80.3,0.0
2660,2016-04-23,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",78.5,0.0
2661,2016-04-24,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",78.6,0.0
2662,2016-04-25,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",82.9,0.0
2663,2016-04-26,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",81.0,0.0
2664,2016-04-27,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",80.7,0.0
2665,2016-04-28,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",79.0,99.99
2666,2016-04-29,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",79.5,0.0
2667,2016-04-30,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",77.4,0.0
2668,2016-05-01,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",78.6,99.99
2669,2016-05-02,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",79.9,0.0
2670,2016-05-03,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",80.9,0.0
2671,2016-05-04,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",80.1,0.0
2672,2016-05-05,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",80.1,0.0
2673,2016-05-06,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",79.9,0.0
2674,2016-05-07,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",80.2,0.0
2675,2016-05-08,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",79.8,0.0
2676,2016-05-09,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",79.4,0.0
2677,2016-05-10,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",80.5,0.0
2678,2016-05-11,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",81.5,0.0
2679,2016-05-12,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",81.2,0.0
2680,2016-05-13,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",79.6,0.0
2681,2016-05-14,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",81.3,0.0
2682,2016-05-15,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",81.7,0.0
2683,2016-05-16,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",79.1,0.01
2684,2016-05-17,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",78.9,0.02
2685,2016-05-18,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",79.3,0.0
2686,2016-05-19,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",80.6,0.0
2687,2016-05-20,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",80.8,0.0
2688,2016-05-21,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",80.2,0.0
2689,2016-05-22,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",78.8,0.0
2690,2016-05-23,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",79.6,0.0
2691,2016-05-24,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",81.0,0.0
2692,2016-05-25,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",81.6,0.0
2693,2016-05-26,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",80.7,0.0
2694,2016-05-27,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",79.5,0.0
2695,2016-05-28,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",80.0,0.0
2696,2016-05-29,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",79.6,0.0
2697,2016-05-30,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",80.1,0.0
2698,2016-05-31,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",78.8,0.0
2699,2016-06-01,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",79.1,0.03
2700,2016-06-02,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",78.8,0.0
2701,2016-06-03,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",78.6,0.0
2702,2016-06-04,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",79.9,0.0
2703,2016-06-05,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",79.5,0.0
2704,2016-06-06,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",75.3,0.0
2705,2016-06-07,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",77.4,0.0
2706,2016-06-08,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",78.6,0.0
2707,2016-06-09,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",77.7,0.0
2708,2016-06-10,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",77.7,0.0
2709,2016-06-11,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",77.9,0.0
2710,2016-06-12,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",78.6,0.0
2711,2016-06-13,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",79.8,0.02
2712,2016-06-14,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",82.8,0.0
2713,2016-06-15,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",78.6,0.0
2714,2016-06-16,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",78.3,0.0
2715,2016-06-17,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",79.1,0.0
2716,2016-06-18,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",80.5,0.0
2717,2016-06-19,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",80.0,0.0
2718,2016-06-20,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",79.9,0.0
2719,2016-06-21,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",79.8,0.0
2720,2016-06-22,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",78.9,0.0
2721,2016-06-23,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",77.3,0.0
2722,2016-06-24,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",78.1,0.0
2723,2016-06-25,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",79.4,0.0
2724,2016-06-26,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",77.3,0.0
2725,2016-06-27,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",79.2,0.0
2726,2016-06-28,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",79.5,0.0
2727,2016-06-29,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",79.6,0.0
2728,2016-06-30,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",78.7,0.0
2729,2016-07-01,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",76.6,0.0
2730,2016-07-02,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",77.6,0.0
2731,2016-07-03,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",78.4,0.0
2732,2016-07-04,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",78.3,0.0
2733,2016-07-05,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",78.5,0.0
2734,2016-07-06,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",77.3,0.01
2735,2016-07-07,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",76.9,0.0
2736,2016-07-08,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",78.3,0.0
2737,2016-07-09,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",78.5,0.0
2738,2016-07-10,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",77.2,0.0
2739,2016-07-11,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",77.8,0.0
2740,2016-07-12,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",76.9,0.0
2741,2016-07-13,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",76.0,0.0
2742,2016-07-14,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",77.7,0.0
2743,2016-07-15,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",75.7,0.0
2744,2016-07-18,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",80.2,0.0
2745,2016-07-19,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",76.7,0.0
2746,2016-07-20,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",77.0,0.0
2747,2016-07-21,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",76.8,0.0
2748,2016-07-22,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",76.1,0.0
2749,2016-07-23,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",74.2,0.0
2750,2016-07-24,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",74.6,0.0
2751,2016-07-25,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",76.4,0.0
2752,2016-07-26,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",75.6,0.0
2753,2016-07-27,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",75.0,0.0
2754,2016-07-28,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",75.0,0.0
2755,2016-07-29,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",75.6,0.0
2756,2016-07-30,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",75.5,0.0
2757,2016-07-31,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",75.4,0.0
2758,2016-08-01,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",76.0,0.0
2759,2016-08-02,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",77.0,0.0
2760,2016-08-03,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",75.5,0.0
2761,2016-08-04,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",75.2,0.0
2762,2016-08-05,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",76.4,0.0
2763,2016-08-06,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",74.8,0.0
2764,2016-08-07,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",74.0,0.0
2765,2016-08-08,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",76.0,0.0
2766,2016-08-09,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",76.2,0.0
2767,2016-08-10,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",75.4,0.0
2768,2016-08-11,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",75.7,0.0
2769,2016-08-12,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",75.6,0.0
2770,2016-08-13,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",75.4,0.0
2771,2016-08-14,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",76.4,0.0
2772,2016-08-15,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",75.1,0.0
2773,2016-08-16,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",75.9,0.0
2774,2016-08-17,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",77.4,0.0
2775,2016-08-18,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",77.3,0.0
2776,2016-08-19,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",76.9,0.0
2777,2016-08-20,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",74.7,0.0
2778,2016-08-21,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",74.5,0.0
2779,2016-08-22,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",74.5,0.0
2780,2016-08-23,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",75.8,0.0
2781,2016-08-24,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",75.4,0.0
2782,2016-08-25,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",77.8,0.0
2783,2016-08-26,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",76.1,0.0
2784,2016-08-27,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",73.9,0.0
2785,2016-08-28,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",75.0,0.0
2786,2016-08-29,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",74.5,0.0
2787,2016-08-30,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",74.3,0.0
2788,2016-08-31,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",76.0,0.0
2789,2016-09-01,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",76.0,0.0
2790,2016-09-02,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",75.7,0.0
2791,2016-09-03,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",76.2,99.99
2792,2016-09-04,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",76.7,0.0
2793,2016-09-05,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",76.1,0.0
2794,2016-09-06,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",74.9,0.0
2795,2016-09-07,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",75.0,0.0
2796,2016-09-08,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",76.1,0.0
2797,2016-09-09,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",75.5,0.0
2798,2016-09-10,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",76.1,0.0
2799,2016-09-11,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",74.4,0.0
2800,2016-09-12,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",73.5,0.0
2801,2016-09-13,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",75.0,0.0
2802,2016-09-14,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",75.5,0.0
2803,2016-09-15,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",75.7,0.0
2804,2016-09-16,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",74.0,0.0
2805,2016-09-17,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",76.0,0.0
2806,2016-09-18,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",76.8,0.0
2807,2016-09-19,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",76.8,0.0
2808,2016-09-20,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",76.8,0.0
2809,2016-09-21,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",77.9,0.0
2810,2016-09-22,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",76.4,0.0
2811,2016-09-23,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",76.8,0.0
2812,2016-09-24,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",77.6,0.0
2813,2016-09-25,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",77.2,0.0
2814,2016-09-26,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",75.1,0.0
2815,2016-09-27,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",74.7,0.0
2816,2016-09-28,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",76.0,0.0
2817,2016-09-29,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",77.3,0.0
2818,2016-09-30,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",76.7,0.0
2819,2016-10-01,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",75.2,0.0
2820,2016-10-02,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",75.0,0.0
2821,2016-10-03,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",75.3,0.0
2822,2016-10-04,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",75.2,0.0
2823,2016-10-05,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",74.3,0.0
2824,2016-10-06,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",75.5,0.0
2825,2016-10-07,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",74.5,0.0
2826,2016-10-08,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",75.5,0.0
2827,2016-10-09,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",76.9,0.0
2828,2016-10-10,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",76.8,0.0
2829,2016-10-11,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",77.4,0.0
2830,2016-10-12,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",77.0,0.0
2831,2016-10-13,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",74.1,0.0
2832,2016-10-14,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",76.0,0.0
2833,2016-10-15,-0.95,-80.6833333,"ELOY ALFARO INTERNATIONAL, EC",77.1,0.0
